,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,23615.0,The Alfred,0
1,1,release,26851.72303473573,The Alfred,0
2,0,request,28378.0,The Alfred,0
3,1,release,31397.439195505394,The Alfred,0
4,0,request,56888.0,The Alfred,0
5,1,release,59413.65945340599,The Alfred,0
6,0,request,67257.0,The Alfred,0
7,1,release,70263.15134385563,The Alfred,0
8,0,request,75411.0,The Alfred,0
9,1,release,78082.37662976605,The Alfred,0
10,0,request,88349.0,The Alfred,0
11,1,release,91657.72172413346,The Alfred,0
12,0,request,150342.0,The Alfred,0
13,1,release,152843.621167452,The Alfred,0
14,0,request,182487.0,The Alfred,0
15,1,request,183524.0,The Alfred,0
16,2,release,185235.60420142714,The Alfred,0
17,1,release,185919.58788427716,The Alfred,0
18,0,request,215508.0,The Alfred,0
19,1,request,216873.0,The Alfred,0
20,2,release,218503.4032289439,The Alfred,0
21,1,release,219332.403196153,The Alfred,0
22,0,request,221254.0,The Alfred,0
23,1,request,222482.0,The Alfred,0
24,2,release,223760.66654834413,The Alfred,0
25,1,release,225526.38365299653,The Alfred,0
26,0,request,239936.0,The Alfred,0
27,1,release,242462.83911343027,The Alfred,0
28,0,request,286187.0,The Alfred,0
29,1,release,289156.72426901467,The Alfred,0
30,0,request,310419.0,The Alfred,0
31,1,release,313376.3485438404,The Alfred,0
32,0,request,353509.0,The Alfred,0
33,1,release,356737.2167344142,The Alfred,0
34,0,request,369530.0,The Alfred,0
35,1,request,369578.0,The Alfred,0
36,2,release,371915.37404292834,The Alfred,0
37,1,release,372403.0179366943,The Alfred,0
38,0,request,385208.0,The Alfred,0
39,1,release,388409.915399129,The Alfred,0
40,0,request,399693.0,The Alfred,0
41,1,release,403113.01786866464,The Alfred,0
42,0,request,408068.0,The Alfred,0
43,1,release,410998.62576989696,The Alfred,0
44,0,request,417183.0,The Alfred,0
45,1,release,419570.0888024241,The Alfred,0
46,0,request,438577.0,The Alfred,0
47,1,release,441172.87412421283,The Alfred,0
48,0,request,483295.0,The Alfred,0
49,1,release,486438.9171536126,The Alfred,0
50,0,request,490102.0,The Alfred,0
51,1,release,493157.54122535785,The Alfred,0
52,0,request,500436.0,The Alfred,0
53,1,release,503613.66487694654,The Alfred,0
54,0,request,506487.0,The Alfred,0
55,1,release,509330.4104745046,The Alfred,0
56,0,request,542232.0,The Alfred,0
57,1,release,544173.2250224709,The Alfred,0
58,0,request,561096.0,The Alfred,0
59,1,release,563833.9800306143,The Alfred,0
60,0,request,580846.0,The Alfred,0
61,1,release,583946.7439639443,The Alfred,0
62,0,request,598382.0,The Alfred,0
63,1,release,601495.8410356969,The Alfred,0
64,0,request,610002.0,The Alfred,0
65,1,request,612672.0,The Alfred,0
66,2,release,612877.7101446034,The Alfred,0
67,1,release,615597.036136313,The Alfred,0
68,0,request,632656.0,The Alfred,0
69,1,release,635779.820299548,The Alfred,0
70,0,request,642858.0,The Alfred,0
71,1,release,645756.3709223636,The Alfred,0
72,0,request,661813.0,The Alfred,0
73,1,release,664451.2011055223,The Alfred,0
74,0,request,676321.0,The Alfred,0
75,1,release,679425.4403261762,The Alfred,0
76,0,request,697850.0,The Alfred,0
77,1,release,700402.3930322943,The Alfred,0
78,0,request,771122.0,The Alfred,0
79,1,release,773965.1099263605,The Alfred,0
80,0,request,782782.0,The Alfred,0
81,1,request,782950.0,The Alfred,0
82,2,request,784301.0,The Alfred,0
83,3,release,785607.7567595635,The Alfred,0
84,2,release,786027.6174314738,The Alfred,0
85,1,release,786919.5047727574,The Alfred,0
86,0,request,798463.0,The Alfred,0
87,1,release,801242.4439650942,The Alfred,0
88,0,request,805725.0,The Alfred,0
89,1,release,808786.7976260051,The Alfred,0
90,0,request,817323.0,The Alfred,0
91,1,request,820207.0,The Alfred,0
92,2,release,821238.9841149324,The Alfred,0
93,1,release,823117.9378959514,The Alfred,0
94,0,request,832971.0,The Alfred,0
95,1,release,836344.0475333368,The Alfred,0
96,0,request,843161.0,The Alfred,0
97,1,release,846070.0804951257,The Alfred,0
98,0,request,884895.0,The Alfred,0
99,1,release,887734.8687780946,The Alfred,0
100,0,request,890894.0,The Alfred,0
101,1,release,893924.8139361803,The Alfred,0
102,0,request,899444.0,The Alfred,0
103,1,release,902417.6720366632,The Alfred,0
104,0,request,923637.0,The Alfred,0
105,1,request,925410.0,The Alfred,0
106,2,release,926497.7076351824,The Alfred,0
107,1,release,928954.4979474843,The Alfred,0
108,0,request,968480.0,The Alfred,0
109,1,release,971095.7724308786,The Alfred,0
110,0,request,978354.0,The Alfred,0
111,1,release,981280.3876280217,The Alfred,0
112,0,request,1000020.0,The Alfred,0
113,1,release,1003238.8898261494,The Alfred,0
114,0,request,1017274.0,The Alfred,0
115,1,release,1020568.0103648766,The Alfred,0
116,0,request,1046058.0,The Alfred,0
117,1,release,1048038.0691490977,The Alfred,0
118,0,request,1056186.0,The Alfred,0
119,1,release,1058913.9948142278,The Alfred,0
120,0,request,1084996.0,The Alfred,0
121,1,request,1086739.0,The Alfred,0
122,2,release,1087912.5250579247,The Alfred,0
123,1,release,1089780.4810337897,The Alfred,0
124,0,request,1126816.0,The Alfred,0
125,1,release,1129814.424164004,The Alfred,0
126,0,request,1142802.0,The Alfred,0
127,1,release,1145598.2614295427,The Alfred,0
128,0,request,1158598.0,The Alfred,0
129,1,release,1162007.4938171469,The Alfred,0
130,0,request,1166027.0,The Alfred,0
131,1,release,1169028.2784136063,The Alfred,0
132,0,request,1173072.0,The Alfred,0
133,1,release,1175563.7733789822,The Alfred,0
134,0,request,1175764.0,The Alfred,0
135,1,release,1178094.8572779188,The Alfred,0
136,0,request,1187429.0,The Alfred,0
137,1,release,1190144.567898694,The Alfred,0
138,0,request,1195852.0,The Alfred,0
139,1,release,1198447.361275762,The Alfred,0
140,0,request,1227685.0,The Alfred,0
141,1,release,1230465.8279802639,The Alfred,0
142,0,request,1296990.0,The Alfred,0
143,1,request,1298124.0,The Alfred,0
144,2,release,1300020.2438882054,The Alfred,0
145,1,release,1301504.110303311,The Alfred,0
146,0,request,1305427.0,The Alfred,0
147,1,release,1308133.925992097,The Alfred,0
148,0,request,1331314.0,The Alfred,0
149,1,release,1334934.0349157332,The Alfred,0
150,0,request,1352840.0,The Alfred,0
151,1,release,1355528.4339273784,The Alfred,0
152,0,request,1363292.0,The Alfred,0
153,1,release,1366410.8618217106,The Alfred,0
154,0,request,1370228.0,The Alfred,0
155,1,release,1373337.9813188936,The Alfred,0
156,0,request,1378999.0,The Alfred,0
157,1,release,1381979.102428285,The Alfred,0
158,0,request,1387468.0,The Alfred,0
159,1,release,1390108.8358302992,The Alfred,0
160,0,request,1406452.0,The Alfred,0
161,1,release,1409134.9552794578,The Alfred,0
162,0,request,1410869.0,The Alfred,0
163,1,release,1413330.324984289,The Alfred,0
164,0,request,1426655.0,The Alfred,0
165,1,release,1429478.378229964,The Alfred,0
166,0,request,1429577.0,The Alfred,0
167,1,release,1432372.2598613198,The Alfred,0
168,0,request,1447965.0,The Alfred,0
169,1,release,1451597.5921722904,The Alfred,0
170,0,request,1460954.0,The Alfred,0
171,1,release,1463943.9476660462,The Alfred,0
172,0,request,1480905.0,The Alfred,0
173,1,release,1483420.1229597155,The Alfred,0
174,0,request,1498354.0,The Alfred,0
175,1,release,1501019.409382546,The Alfred,0
176,0,request,1501159.0,The Alfred,0
177,1,release,1504661.6037963382,The Alfred,0
178,0,request,1522897.0,The Alfred,0
179,1,release,1525429.8211527877,The Alfred,0
180,0,request,1535772.0,The Alfred,0
181,1,release,1539155.3116403737,The Alfred,0
182,0,request,1554411.0,The Alfred,0
183,1,release,1558521.564025683,The Alfred,0
184,0,request,1567304.0,The Alfred,0
185,1,release,1570348.0408255293,The Alfred,0
186,0,request,1574743.0,The Alfred,0
187,1,release,1578031.7410959906,The Alfred,0
188,0,request,1584794.0,The Alfred,0
189,1,release,1588262.2603931613,The Alfred,0
190,0,request,1589113.0,The Alfred,0
191,1,release,1592727.8934753907,The Alfred,0
192,0,request,1615008.0,The Alfred,0
193,1,release,1618503.859550643,The Alfred,0
194,0,request,1619390.0,The Alfred,0
195,1,request,1620561.0,The Alfred,0
196,2,release,1622215.2711833706,The Alfred,0
197,1,release,1622908.4417975151,The Alfred,0
198,0,request,1626818.0,The Alfred,0
199,1,request,1628100.0,The Alfred,0
