,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,345.0,Austin Health,0
1,1,release,3480.9483060403113,Austin Health,0
2,0,request,5101.0,Austin Health,0
3,1,release,8474.64444480243,Austin Health,0
4,0,request,8999.0,Austin Health,0
5,1,release,12348.49456326639,Austin Health,0
6,0,request,15893.0,Austin Health,0
7,1,request,18466.0,Austin Health,0
8,2,release,18512.502549450943,Austin Health,0
9,1,request,19409.0,Austin Health,0
10,2,release,21216.674223215057,Austin Health,0
11,1,release,22761.263965192702,Austin Health,0
12,0,request,32873.0,Austin Health,0
13,1,request,35319.0,Austin Health,0
14,2,release,35597.17684446191,Austin Health,0
15,1,release,38560.70540512409,Austin Health,0
16,0,request,47884.0,Austin Health,0
17,1,request,48579.0,Austin Health,0
18,2,request,49462.0,Austin Health,0
19,3,request,49798.0,Austin Health,0
20,4,request,50354.0,Austin Health,0
21,5,release,50879.94089325599,Austin Health,0
22,4,release,51522.37734381359,Austin Health,0
23,3,release,52577.012233225534,Austin Health,0
24,2,release,52820.6712024416,Austin Health,0
25,1,release,53038.46270357836,Austin Health,0
26,0,request,56746.0,Austin Health,0
27,1,release,59861.66132988438,Austin Health,0
28,0,request,67714.0,Austin Health,0
29,1,request,68932.0,Austin Health,0
30,2,release,70665.23583471784,Austin Health,0
31,1,release,72421.25822917435,Austin Health,0
32,0,request,75722.0,Austin Health,0
33,1,request,77544.0,Austin Health,0
34,2,release,78618.56870278533,Austin Health,0
35,1,release,80851.01186413791,Austin Health,0
36,0,request,83865.0,Austin Health,0
37,1,request,86024.0,Austin Health,0
38,2,release,87049.2063689506,Austin Health,0
39,1,release,88708.90463632876,Austin Health,0
40,0,request,90784.0,Austin Health,0
41,1,request,92344.0,Austin Health,0
42,2,release,93756.74467431351,Austin Health,0
43,1,release,95547.45813171215,Austin Health,0
44,0,request,98552.0,Austin Health,0
45,1,request,99658.0,Austin Health,0
46,2,release,101556.02633384704,Austin Health,0
47,1,release,101962.31592098663,Austin Health,0
48,0,request,103195.0,Austin Health,0
49,1,release,106076.67742483594,Austin Health,0
50,0,request,109232.0,Austin Health,0
51,1,request,110424.0,Austin Health,0
52,2,request,112140.0,Austin Health,0
53,3,release,112524.45315759923,Austin Health,0
54,2,release,113040.44111990949,Austin Health,0
55,1,release,115281.16203935331,Austin Health,0
56,0,request,121281.0,Austin Health,0
57,1,request,121716.0,Austin Health,0
58,2,release,124298.61185126635,Austin Health,0
59,1,release,124430.68168068092,Austin Health,0
60,0,request,125273.0,Austin Health,0
61,1,request,125849.0,Austin Health,0
62,2,request,126259.0,Austin Health,0
63,3,release,128074.22108038192,Austin Health,0
64,2,release,128729.27878118839,Austin Health,0
65,1,release,129127.41324312193,Austin Health,0
66,0,request,135909.0,Austin Health,0
67,1,request,136251.0,Austin Health,0
68,2,request,138427.0,Austin Health,0
69,3,release,138518.3918810997,Austin Health,0
70,2,release,139079.2546248033,Austin Health,0
71,1,request,140507.0,Austin Health,0
72,2,release,141312.60511832623,Austin Health,0
73,1,request,143111.0,Austin Health,0
74,2,release,143140.6117450889,Austin Health,0
75,1,request,143576.0,Austin Health,0
76,2,request,144996.0,Austin Health,0
77,3,request,145243.0,Austin Health,0
78,4,release,145789.17566094676,Austin Health,0
79,3,release,147259.11146832368,Austin Health,0
80,2,release,147620.68585448634,Austin Health,0
81,1,release,148781.44894065525,Austin Health,0
82,0,request,168094.0,Austin Health,0
83,1,request,169863.0,Austin Health,0
84,2,release,170515.58973785333,Austin Health,0
85,1,request,171460.0,Austin Health,0
86,2,release,172628.93336334344,Austin Health,0
87,1,release,173871.01405735707,Austin Health,0
88,0,request,178612.0,Austin Health,0
89,1,release,181639.4886786384,Austin Health,0
