,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,1235.0,Austin Health,0
1,1,request,2918.0,Austin Health,0
2,2,release,4264.708118002942,Austin Health,0
3,1,request,5261.0,Austin Health,0
4,2,release,5941.3976389554155,Austin Health,0
5,1,release,7606.322496933716,Austin Health,0
6,0,request,7780.0,Austin Health,0
7,1,request,7976.0,Austin Health,0
8,2,request,9783.0,Austin Health,0
9,3,release,10730.603449013452,Austin Health,0
10,2,release,10818.403136383213,Austin Health,0
11,1,request,10869.0,Austin Health,0
12,2,request,12054.0,Austin Health,0
13,3,release,12377.662004507976,Austin Health,0
14,2,release,13459.565279727005,Austin Health,0
15,1,release,14735.883297007598,Austin Health,0
16,0,request,14786.0,Austin Health,0
17,1,request,16510.0,Austin Health,0
18,2,request,17622.0,Austin Health,0
19,3,release,18074.73666419925,Austin Health,0
20,2,release,19337.863826667362,Austin Health,0
21,1,release,20399.873716768416,Austin Health,0
22,0,request,20518.0,Austin Health,0
23,1,request,20713.0,Austin Health,0
24,2,request,21903.0,Austin Health,0
25,3,request,22324.0,Austin Health,0
26,4,release,23198.196355505595,Austin Health,0
27,3,release,23364.391416683364,Austin Health,0
28,2,request,23559.0,Austin Health,0
29,3,release,24351.9183342012,Austin Health,0
30,2,release,25592.427202656967,Austin Health,0
31,1,release,26708.69142224384,Austin Health,0
32,0,request,27423.0,Austin Health,0
33,1,request,28697.0,Austin Health,0
34,2,request,28987.0,Austin Health,0
35,3,release,29954.567481316208,Austin Health,0
36,2,request,30344.0,Austin Health,0
37,3,request,30475.0,Austin Health,0
38,4,request,31124.0,Austin Health,0
39,5,request,31184.0,Austin Health,0
40,5,request,31494.0,Austin Health,1
41,5,release,31552.65608276333,Austin Health,2
42,5,release,31552.65608276333,Austin Health,1
43,5,release,31827.764065257914,Austin Health,0
44,4,release,33446.159836315535,Austin Health,0
45,3,request,33720.0,Austin Health,0
46,4,release,33778.85456305437,Austin Health,0
47,3,release,34251.94239261988,Austin Health,0
48,2,release,34769.149895563554,Austin Health,0
49,1,request,34923.0,Austin Health,0
50,2,request,34930.0,Austin Health,0
51,3,request,35306.0,Austin Health,0
52,4,request,35445.0,Austin Health,0
53,5,release,36358.24204675623,Austin Health,0
54,4,release,37345.75910882382,Austin Health,0
55,3,release,37695.845066382746,Austin Health,0
56,2,release,37837.32018534427,Austin Health,0
57,1,release,38351.65238033727,Austin Health,0
58,0,request,38716.0,Austin Health,0
59,1,request,39512.0,Austin Health,0
60,2,request,41051.0,Austin Health,0
61,3,release,42016.43258779532,Austin Health,0
62,2,request,42115.0,Austin Health,0
63,3,release,42608.86154129385,Austin Health,0
