,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,9416.0,The Alfred,0
1,1,release,12411.054909736427,The Alfred,0
2,0,request,38116.0,The Alfred,0
3,1,release,40681.79594993893,The Alfred,0
4,0,request,40817.0,The Alfred,0
5,1,release,42883.82765299055,The Alfred,0
6,0,request,45327.0,The Alfred,0
7,1,release,47880.48704647652,The Alfred,0
8,0,request,58111.0,The Alfred,0
9,1,release,61148.62667535862,The Alfred,0
10,0,request,92753.0,The Alfred,0
11,1,request,94238.0,The Alfred,0
12,2,release,95983.19098455335,The Alfred,0
13,1,release,96988.31212916663,The Alfred,0
14,0,request,110314.0,The Alfred,0
15,1,request,111423.0,The Alfred,0
16,2,release,113322.66192484216,The Alfred,0
17,1,release,114420.06837922605,The Alfred,0
18,0,request,117203.0,The Alfred,0
19,1,release,120415.19420985051,The Alfred,0
20,0,request,133158.0,The Alfred,0
21,1,request,133348.0,The Alfred,0
22,2,release,136416.16025408002,The Alfred,0
23,1,release,136561.13601363826,The Alfred,0
24,0,request,151922.0,The Alfred,0
25,1,release,155010.73280785527,The Alfred,0
26,0,request,155123.0,The Alfred,0
27,1,release,157945.53260199414,The Alfred,0
28,0,request,163669.0,The Alfred,0
29,1,release,166175.32364385517,The Alfred,0
30,0,request,182249.0,The Alfred,0
31,1,release,185608.74756496574,The Alfred,0
32,0,request,186799.0,The Alfred,0
33,1,request,187942.0,The Alfred,0
34,2,release,189762.01287890956,The Alfred,0
35,1,release,190500.37882297192,The Alfred,0
36,0,request,195235.0,The Alfred,0
37,1,release,197876.56212713144,The Alfred,0
38,0,request,206491.0,The Alfred,0
39,1,release,209636.2327592055,The Alfred,0
40,0,request,210951.0,The Alfred,0
41,1,release,214405.43777267178,The Alfred,0
42,0,request,215509.0,The Alfred,0
43,1,release,218195.89141358316,The Alfred,0
44,0,request,229789.0,The Alfred,0
45,1,release,232767.46867203104,The Alfred,0
46,0,request,238535.0,The Alfred,0
47,1,request,239756.0,The Alfred,0
48,2,release,241553.24758942737,The Alfred,0
49,1,release,243094.92932467946,The Alfred,0
50,0,request,244380.0,The Alfred,0
51,1,release,246950.19770959875,The Alfred,0
52,0,request,258771.0,The Alfred,0
53,1,release,261310.91947393527,The Alfred,0
54,0,request,264427.0,The Alfred,0
55,1,request,264478.0,The Alfred,0
56,2,release,267557.91652745794,The Alfred,0
57,1,release,267739.0633678904,The Alfred,0
58,0,request,273223.0,The Alfred,0
59,1,release,276165.89164486947,The Alfred,0
60,0,request,300659.0,The Alfred,0
61,1,release,303667.55340073217,The Alfred,0
62,0,request,316054.0,The Alfred,0
63,1,release,319427.49283544807,The Alfred,0
64,0,request,338990.0,The Alfred,0
65,1,release,342089.5032535775,The Alfred,0
66,0,request,347828.0,The Alfred,0
67,1,request,348060.0,The Alfred,0
68,2,release,350597.47798282193,The Alfred,0
69,1,release,351044.4204928502,The Alfred,0
70,0,request,352024.0,The Alfred,0
71,1,release,354372.99699302716,The Alfred,0
72,0,request,385164.0,The Alfred,0
73,1,release,388235.95063008775,The Alfred,0
74,0,request,388478.0,The Alfred,0
75,1,request,389547.0,The Alfred,0
76,2,request,391064.0,The Alfred,0
77,3,release,391657.5373655877,The Alfred,0
78,2,release,392531.1256441924,The Alfred,0
79,1,release,394047.8962176283,The Alfred,0
80,0,request,395603.0,The Alfred,0
81,1,request,397104.0,The Alfred,0
82,2,release,398812.22435824136,The Alfred,0
83,1,release,399019.5973356934,The Alfred,0
84,0,request,425874.0,The Alfred,0
85,1,release,428687.2183299319,The Alfred,0
86,0,request,454608.0,The Alfred,0
87,1,release,457628.82049977727,The Alfred,0
88,0,request,463301.0,The Alfred,0
89,1,request,464196.0,The Alfred,0
90,2,request,466008.0,The Alfred,0
91,3,release,466640.082033081,The Alfred,0
92,2,release,466843.3915306058,The Alfred,0
93,1,release,469355.33031001646,The Alfred,0
94,0,request,471746.0,The Alfred,0
95,1,release,474250.0166877346,The Alfred,0
96,0,request,493220.0,The Alfred,0
97,1,request,494740.0,The Alfred,0
98,2,release,496239.05721674697,The Alfred,0
99,1,release,497224.5215447429,The Alfred,0
100,0,request,503411.0,The Alfred,0
101,1,request,504961.0,The Alfred,0
102,2,release,505725.2287200127,The Alfred,0
103,1,release,507410.50024443556,The Alfred,0
104,0,request,507783.0,The Alfred,0
105,1,release,510431.08958627825,The Alfred,0
106,0,request,532023.0,The Alfred,0
107,1,request,534988.0,The Alfred,0
108,2,release,535100.2509923716,The Alfred,0
109,1,request,538216.0,The Alfred,0
110,2,release,538282.4675506754,The Alfred,0
111,1,release,541004.6529124238,The Alfred,0
112,0,request,608660.0,The Alfred,0
113,1,request,609876.0,The Alfred,0
114,2,release,611887.5060103725,The Alfred,0
115,1,request,612499.0,The Alfred,0
116,2,release,612868.5762863256,The Alfred,0
117,1,release,615553.8914912032,The Alfred,0
118,0,request,632685.0,The Alfred,0
119,1,release,635940.8894072264,The Alfred,0
120,0,request,670265.0,The Alfred,0
121,1,release,673146.4248421928,The Alfred,0
122,0,request,682207.0,The Alfred,0
123,1,request,683705.0,The Alfred,0
124,2,release,684929.7812391437,The Alfred,0
125,1,release,686428.2698095132,The Alfred,0
126,0,request,689202.0,The Alfred,0
127,1,release,691251.2665999081,The Alfred,0
128,0,request,693247.0,The Alfred,0
129,1,release,696369.6734631202,The Alfred,0
130,0,request,705221.0,The Alfred,0
131,1,release,708803.4536935624,The Alfred,0
132,0,request,732494.0,The Alfred,0
133,1,release,735698.2966033119,The Alfred,0
134,0,request,751210.0,The Alfred,0
135,1,request,754146.0,The Alfred,0
136,2,release,754616.4250911248,The Alfred,0
137,1,release,757130.5459328665,The Alfred,0
138,0,request,765513.0,The Alfred,0
139,1,release,768355.2895576643,The Alfred,0
140,0,request,776924.0,The Alfred,0
141,1,release,780083.051244203,The Alfred,0
142,0,request,793087.0,The Alfred,0
143,1,release,796158.2660810722,The Alfred,0
144,0,request,831614.0,The Alfred,0
145,1,release,833904.1024088126,The Alfred,0
146,0,request,857659.0,The Alfred,0
147,1,request,858998.0,The Alfred,0
148,2,request,860408.0,The Alfred,0
149,3,release,860844.8322397663,The Alfred,0
150,2,release,861657.0666490945,The Alfred,0
151,1,request,862119.0,The Alfred,0
152,2,release,864237.8786667094,The Alfred,0
153,1,release,864382.0862371918,The Alfred,0
154,0,request,866205.0,The Alfred,0
155,1,request,867495.0,The Alfred,0
156,2,release,869374.1647151004,The Alfred,0
157,1,release,870054.5510458533,The Alfred,0
158,0,request,871973.0,The Alfred,0
159,1,request,873684.0,The Alfred,0
160,2,release,875185.2102497114,The Alfred,0
161,1,release,875850.9355947713,The Alfred,0
162,0,request,882213.0,The Alfred,0
163,1,release,885605.8015047838,The Alfred,0
164,0,request,900822.0,The Alfred,0
165,1,request,901137.0,The Alfred,0
166,2,release,903463.2810196242,The Alfred,0
167,1,release,904110.8726702671,The Alfred,0
168,0,request,909660.0,The Alfred,0
169,1,release,912705.6327217269,The Alfred,0
170,0,request,916790.0,The Alfred,0
171,1,release,919600.4583021696,The Alfred,0
172,0,request,920842.0,The Alfred,0
173,1,release,923565.5550079724,The Alfred,0
174,0,request,925037.0,The Alfred,0
175,1,release,928593.6912174599,The Alfred,0
176,0,request,949770.0,The Alfred,0
177,1,request,951146.0,The Alfred,0
178,2,release,953660.9910188963,The Alfred,0
179,1,release,954002.7080814244,The Alfred,0
180,0,request,955606.0,The Alfred,0
181,1,release,958205.4251864236,The Alfred,0
182,0,request,958218.0,The Alfred,0
183,1,release,960900.7907904432,The Alfred,0
184,0,request,1004593.0,The Alfred,0
185,1,request,1005665.0,The Alfred,0
186,2,release,1008046.5568032021,The Alfred,0
187,1,release,1008138.1369111359,The Alfred,0
188,0,request,1026169.0,The Alfred,0
189,1,release,1028795.1772858809,The Alfred,0
190,0,request,1034758.0,The Alfred,0
191,1,release,1037919.213410764,The Alfred,0
192,0,request,1040565.0,The Alfred,0
193,1,release,1043741.366948311,The Alfred,0
194,0,request,1053363.0,The Alfred,0
195,1,request,1053422.0,The Alfred,0
196,2,release,1055913.6602247506,The Alfred,0
197,1,release,1056451.9233602514,The Alfred,0
198,0,request,1059116.0,The Alfred,0
199,1,release,1061886.8012805458,The Alfred,0
200,0,request,1076490.0,The Alfred,0
201,1,release,1079817.0608986656,The Alfred,0
202,0,request,1093481.0,The Alfred,0
203,1,request,1093789.0,The Alfred,0
204,2,request,1095313.0,The Alfred,0
205,3,release,1096355.2519661787,The Alfred,0
206,2,request,1096521.0,The Alfred,0
207,3,release,1096738.7265094335,The Alfred,0
208,2,release,1097943.0186764267,The Alfred,0
209,1,release,1099307.6499063522,The Alfred,0
210,0,request,1103971.0,The Alfred,0
211,1,release,1106751.43449116,The Alfred,0
212,0,request,1109816.0,The Alfred,0
213,1,request,1112301.0,The Alfred,0
214,2,release,1112530.2962176213,The Alfred,0
215,1,release,1115355.2488712338,The Alfred,0
216,0,request,1121015.0,The Alfred,0
217,1,release,1123616.2284923834,The Alfred,0
218,0,request,1141550.0,The Alfred,0
219,1,release,1144251.5901366598,The Alfred,0
220,0,request,1145705.0,The Alfred,0
221,1,request,1148565.0,The Alfred,0
222,2,release,1148832.441599746,The Alfred,0
223,1,release,1151683.6979663838,The Alfred,0
224,0,request,1167350.0,The Alfred,0
225,1,release,1169829.0583932686,The Alfred,0
226,0,request,1202086.0,The Alfred,0
227,1,release,1204854.4875912822,The Alfred,0
228,0,request,1211920.0,The Alfred,0
229,1,request,1214566.0,The Alfred,0
230,2,release,1214757.257298826,The Alfred,0
231,1,release,1217363.411865925,The Alfred,0
232,0,request,1221905.0,The Alfred,0
233,1,release,1224793.052032914,The Alfred,0
234,0,request,1256628.0,The Alfred,0
235,1,request,1258272.0,The Alfred,0
236,2,release,1260041.1140503946,The Alfred,0
237,1,release,1261141.4909824068,The Alfred,0
238,0,request,1262063.0,The Alfred,0
239,1,release,1264911.2298531488,The Alfred,0
240,0,request,1279803.0,The Alfred,0
241,1,release,1282986.4492460487,The Alfred,0
242,0,request,1285293.0,The Alfred,0
243,1,request,1286537.0,The Alfred,0
244,2,release,1287992.3948584723,The Alfred,0
245,1,release,1289240.9086732569,The Alfred,0
246,0,request,1290976.0,The Alfred,0
247,1,release,1294241.5793693091,The Alfred,0
248,0,request,1315492.0,The Alfred,0
249,1,request,1315525.0,The Alfred,0
250,2,release,1318106.2818496914,The Alfred,0
251,1,release,1318890.2374912666,The Alfred,0
252,0,request,1338790.0,The Alfred,0
253,1,request,1340129.0,The Alfred,0
254,2,release,1342083.1368089824,The Alfred,0
255,1,release,1343405.9872580585,The Alfred,0
