,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,870.0,The Alfred,0
1,1,release,4136.229747314945,The Alfred,0
2,0,request,9176.0,The Alfred,0
3,1,release,12589.644573852735,The Alfred,0
4,0,request,53952.0,The Alfred,0
5,1,release,57156.28662744043,The Alfred,0
6,0,request,65485.0,The Alfred,0
7,1,release,69306.910523399,The Alfred,0
8,0,request,104435.0,The Alfred,0
9,1,release,107545.56740600058,The Alfred,0
10,0,request,247390.0,The Alfred,0
11,1,release,250568.8393052971,The Alfred,0
12,0,request,306020.0,The Alfred,0
13,1,release,308491.3769991775,The Alfred,0
14,0,request,395650.0,The Alfred,0
15,1,release,399070.4735792909,The Alfred,0
16,0,request,415656.0,The Alfred,0
17,1,release,418852.66913553706,The Alfred,0
18,0,request,484388.0,The Alfred,0
19,1,release,487581.3532530011,The Alfred,0
20,0,request,539493.0,The Alfred,0
21,1,release,542821.0768349287,The Alfred,0
22,0,request,598328.0,The Alfred,0
23,1,release,601064.8180245482,The Alfred,0
24,0,request,931330.0,The Alfred,0
25,1,release,934145.5986156184,The Alfred,0
26,0,request,999885.0,The Alfred,0
27,1,release,1002846.5613224442,The Alfred,0
28,0,request,1023199.0,The Alfred,0
29,1,release,1026105.0993905406,The Alfred,0
30,0,request,1047707.0,The Alfred,0
31,1,release,1049971.3490560174,The Alfred,0
32,0,request,1080553.0,The Alfred,0
33,1,release,1083510.0819657205,The Alfred,0
34,0,request,1142769.0,The Alfred,0
35,1,release,1146012.7465335776,The Alfred,0
36,0,request,1154338.0,The Alfred,0
37,1,release,1157593.9296952575,The Alfred,0
38,0,request,1285058.0,The Alfred,0
39,1,release,1287786.5386559316,The Alfred,0
40,0,request,1304018.0,The Alfred,0
41,1,release,1306956.6831459522,The Alfred,0
42,0,request,1311380.0,The Alfred,0
43,1,release,1314107.0951046806,The Alfred,0
44,0,request,1345809.0,The Alfred,0
45,1,release,1348848.7166427227,The Alfred,0
46,0,request,1353083.0,The Alfred,0
47,1,release,1355999.2109589358,The Alfred,0
48,0,request,1394848.0,The Alfred,0
49,1,release,1397393.2354708808,The Alfred,0
50,0,request,1403209.0,The Alfred,0
51,1,release,1406450.9017695852,The Alfred,0
52,0,request,1406590.0,The Alfred,0
53,1,release,1409473.3774255337,The Alfred,0
54,0,request,1422133.0,The Alfred,0
55,1,release,1425235.1173697794,The Alfred,0
56,0,request,1520126.0,The Alfred,0
57,1,release,1522815.8812635343,The Alfred,0
58,0,request,1531687.0,The Alfred,0
59,1,release,1534329.480277428,The Alfred,0
60,0,request,1603762.0,The Alfred,0
61,1,release,1607084.7988590212,The Alfred,0
62,0,request,1775129.0,The Alfred,0
63,1,release,1778051.100449816,The Alfred,0
64,0,request,1806458.0,The Alfred,0
65,1,release,1809529.1812402552,The Alfred,0
66,0,request,1817907.0,The Alfred,0
67,1,release,1821168.2459681786,The Alfred,0
68,0,request,1868362.0,The Alfred,0
69,1,release,1871472.8266388332,The Alfred,0
70,0,request,1884611.0,The Alfred,0
71,1,release,1887579.093353441,The Alfred,0
72,0,request,1905910.0,The Alfred,0
73,1,release,1909015.9106283989,The Alfred,0
