,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,5403.0,The Alfred,0
1,1,release,8477.786689714714,The Alfred,0
2,0,request,16869.0,The Alfred,0
3,1,release,19424.03492872304,The Alfred,0
4,0,request,49517.0,The Alfred,0
5,1,release,52745.76641893081,The Alfred,0
6,0,request,65528.0,The Alfred,0
7,1,release,67556.44851705477,The Alfred,0
8,0,request,143333.0,The Alfred,0
9,1,release,146182.40929103133,The Alfred,0
10,0,request,209933.0,The Alfred,0
11,1,release,211831.53605731655,The Alfred,0
12,0,request,212590.0,The Alfred,0
13,1,release,214939.62093116937,The Alfred,0
14,0,request,226641.0,The Alfred,0
15,1,release,229281.13545045903,The Alfred,0
16,0,request,231401.0,The Alfred,0
17,1,release,234152.02730511545,The Alfred,0
18,0,request,323155.0,The Alfred,0
19,1,release,326416.16004073,The Alfred,0
20,0,request,385557.0,The Alfred,0
21,1,release,388301.442728969,The Alfred,0
22,0,request,401278.0,The Alfred,0
23,1,release,404819.05211382854,The Alfred,0
24,0,request,416827.0,The Alfred,0
25,1,release,420324.509110359,The Alfred,0
26,0,request,429796.0,The Alfred,0
27,1,release,432493.34746691864,The Alfred,0
28,0,request,476233.0,The Alfred,0
29,1,release,478900.45235580223,The Alfred,0
30,0,request,490569.0,The Alfred,0
31,1,release,493323.6021619084,The Alfred,0
32,0,request,520748.0,The Alfred,0
33,1,release,523092.93104549043,The Alfred,0
34,0,request,539301.0,The Alfred,0
35,1,release,541931.9091291359,The Alfred,0
36,0,request,543716.0,The Alfred,0
37,1,release,546388.9935845765,The Alfred,0
38,0,request,569481.0,The Alfred,0
39,1,release,571859.5827101715,The Alfred,0
40,0,request,710724.0,The Alfred,0
41,1,release,713397.3109765487,The Alfred,0
42,0,request,832992.0,The Alfred,0
43,1,release,835843.7137164039,The Alfred,0
44,0,request,856064.0,The Alfred,0
45,1,release,858678.3669378909,The Alfred,0
46,0,request,860255.0,The Alfred,0
47,1,release,862653.6415165736,The Alfred,0
48,0,request,893564.0,The Alfred,0
49,1,release,896713.9325732031,The Alfred,0
50,0,request,947027.0,The Alfred,0
51,1,release,950143.3414763969,The Alfred,0
52,0,request,1017271.0,The Alfred,0
53,1,request,1018917.0,The Alfred,0
54,2,release,1019843.3912707285,The Alfred,0
55,1,release,1022422.5296432584,The Alfred,0
56,0,request,1033126.0,The Alfred,0
57,1,release,1035496.3202512242,The Alfred,0
58,0,request,1040180.0,The Alfred,0
59,1,release,1042936.4954179857,The Alfred,0
60,0,request,1051765.0,The Alfred,0
61,1,request,1052119.0,The Alfred,0
62,2,release,1054573.3960175281,The Alfred,0
63,1,release,1055128.1138622467,The Alfred,0
64,0,request,1055129.0,The Alfred,0
65,1,release,1057948.786919529,The Alfred,0
66,0,request,1128313.0,The Alfred,0
67,1,release,1131739.138662418,The Alfred,0
68,0,request,1206134.0,The Alfred,0
69,1,release,1208471.350329687,The Alfred,0
70,0,request,1224648.0,The Alfred,0
71,1,release,1227419.2834385945,The Alfred,0
72,0,request,1233663.0,The Alfred,0
73,1,release,1236686.747640486,The Alfred,0
74,0,request,1309746.0,The Alfred,0
75,1,release,1312060.478360784,The Alfred,0
76,0,request,1540103.0,The Alfred,0
77,1,release,1543806.8005553272,The Alfred,0
78,0,request,1563111.0,The Alfred,0
79,1,release,1565332.6315938458,The Alfred,0
80,0,request,1570135.0,The Alfred,0
81,1,release,1573036.3649061115,The Alfred,0
82,0,request,1636598.0,The Alfred,0
83,1,request,1638249.0,The Alfred,0
84,2,release,1639363.2871319596,The Alfred,0
85,1,release,1641332.3681023123,The Alfred,0
86,0,request,1656679.0,The Alfred,0
87,1,release,1659331.4488019824,The Alfred,0
88,0,request,1669765.0,The Alfred,0
89,1,release,1672106.109332963,The Alfred,0
90,0,request,1716065.0,The Alfred,0
91,1,release,1718736.9646317782,The Alfred,0
92,0,request,1815370.0,The Alfred,0
93,1,release,1818284.2083666653,The Alfred,0
94,0,request,1841059.0,The Alfred,0
95,1,release,1844579.2960224114,The Alfred,0
96,0,request,1880085.0,The Alfred,0
97,1,release,1883008.835016432,The Alfred,0
98,0,request,1916126.0,The Alfred,0
99,1,release,1919149.703824777,The Alfred,0
100,0,request,1936210.0,The Alfred,0
101,1,release,1939479.0671096644,The Alfred,0
102,0,request,1999515.0,The Alfred,0
103,1,release,2002176.7959104164,The Alfred,0
104,0,request,2096135.0,The Alfred,0
105,1,release,2099333.8273209245,The Alfred,0
106,0,request,2139381.0,The Alfred,0
107,1,release,2142583.5926050376,The Alfred,0
108,0,request,2146126.0,The Alfred,0
109,1,release,2149478.7678340687,The Alfred,0
110,0,request,2166342.0,The Alfred,0
111,1,release,2168790.7778439783,The Alfred,0
112,0,request,2173956.0,The Alfred,0
113,1,release,2177042.8497703243,The Alfred,0
114,0,request,2185019.0,The Alfred,0
115,1,release,2187886.6187519073,The Alfred,0
116,0,request,2231462.0,The Alfred,0
117,1,release,2233962.039958475,The Alfred,0
118,0,request,2281856.0,The Alfred,0
119,1,release,2285234.2109978036,The Alfred,0
120,0,request,2290474.0,The Alfred,0
121,1,release,2293577.851735583,The Alfred,0
122,0,request,2306120.0,The Alfred,0
123,1,release,2309393.764370148,The Alfred,0
124,0,request,2319000.0,The Alfred,0
125,1,release,2322644.725706978,The Alfred,0
126,0,request,2369400.0,The Alfred,0
127,1,release,2372299.5325276344,The Alfred,0
128,0,request,2385367.0,The Alfred,0
129,1,release,2388639.2423725515,The Alfred,0
130,0,request,2427061.0,The Alfred,0
131,1,release,2430078.7313784515,The Alfred,0
132,0,request,2435813.0,The Alfred,0
133,1,release,2439180.0131222387,The Alfred,0
134,0,request,2483412.0,The Alfred,0
135,1,release,2486362.477098142,The Alfred,0
136,0,request,2494920.0,The Alfred,0
137,1,release,2497223.667942289,The Alfred,0
138,0,request,2521023.0,The Alfred,0
139,1,release,2523327.358829242,The Alfred,0
140,0,request,2535346.0,The Alfred,0
141,1,release,2537600.3957322575,The Alfred,0
142,0,request,2569511.0,The Alfred,0
143,1,release,2572655.652092496,The Alfred,0
144,0,request,2591155.0,The Alfred,0
145,1,request,2591335.0,The Alfred,0
146,2,release,2593671.892332997,The Alfred,0
147,1,release,2594616.522949912,The Alfred,0
148,0,request,2596824.0,The Alfred,0
149,1,release,2600064.40297822,The Alfred,0
150,0,request,2710759.0,The Alfred,0
151,1,release,2713640.7393523795,The Alfred,0
152,0,request,2774252.0,The Alfred,0
153,1,release,2776798.965478904,The Alfred,0
154,0,request,2858080.0,The Alfred,0
155,1,release,2860348.845051996,The Alfred,0
156,0,request,2887831.0,The Alfred,0
157,1,release,2891392.230518008,The Alfred,0
158,0,request,2892623.0,The Alfred,0
159,1,release,2896249.6435250537,The Alfred,0
160,0,request,585.0,Austin Health,0
161,1,release,3697.4088478908034,Austin Health,0
162,0,request,4055.0,Austin Health,0
163,1,release,6626.564729342712,Austin Health,0
164,0,request,6997.0,Austin Health,0
165,1,release,10136.359225508178,Austin Health,0
166,0,request,11968.0,Austin Health,0
167,1,request,13153.0,Austin Health,0
168,2,release,14804.403352185604,Austin Health,0
169,1,release,16403.760729508096,Austin Health,0
170,0,request,17771.0,Austin Health,0
171,1,release,20247.01114031643,Austin Health,0
172,0,request,28333.0,Austin Health,0
173,1,request,28927.0,Austin Health,0
174,2,release,30841.97500376058,Austin Health,0
175,1,release,31586.656100436496,Austin Health,0
176,0,request,33149.0,Austin Health,0
177,1,request,34545.0,Austin Health,0
178,2,release,36036.341749055005,Austin Health,0
179,1,request,36530.0,Austin Health,0
180,2,release,37192.44081982507,Austin Health,0
181,1,release,39108.0448611569,Austin Health,0
182,0,request,40340.0,Austin Health,0
183,1,request,41584.0,Austin Health,0
184,2,release,42545.75974486509,Austin Health,0
185,1,release,44818.826854390005,Austin Health,0
186,0,request,46424.0,Austin Health,0
187,1,release,49397.578329524826,Austin Health,0
188,0,request,52372.0,Austin Health,0
189,1,request,53295.0,Austin Health,0
190,2,request,54450.0,Austin Health,0
191,3,request,54753.0,Austin Health,0
192,4,request,55105.0,Austin Health,0
193,5,release,55609.7214929822,Austin Health,0
194,4,request,56594.0,Austin Health,0
195,5,release,56706.53202111588,Austin Health,0
196,4,release,56962.180566717936,Austin Health,0
197,3,release,57477.83184975824,Austin Health,0
198,2,release,57510.069531680965,Austin Health,0
199,1,release,59396.35653002169,Austin Health,0
200,0,request,63337.0,Austin Health,0
201,1,release,66154.43001326232,Austin Health,0
202,0,request,68772.0,Austin Health,0
203,1,request,69441.0,Austin Health,0
204,2,request,71326.0,Austin Health,0
205,3,release,71499.25425328757,Austin Health,0
206,2,release,72102.79478938386,Austin Health,0
207,1,request,72194.0,Austin Health,0
208,2,release,74325.55127033697,Austin Health,0
209,1,request,74908.0,Austin Health,0
210,2,release,74947.8039168217,Austin Health,0
211,1,release,77063.81928121996,Austin Health,0
212,0,request,78949.0,Austin Health,0
213,1,release,81038.69996639529,Austin Health,0
214,0,request,81242.0,Austin Health,0
215,1,request,81293.0,Austin Health,0
216,2,request,81861.0,Austin Health,0
217,3,request,82942.0,Austin Health,0
218,4,release,84044.34726607642,Austin Health,0
219,3,release,84439.8427071871,Austin Health,0
220,2,release,84885.22110697867,Austin Health,0
221,1,release,85501.81948308118,Austin Health,0
222,0,request,87627.0,Austin Health,0
223,1,request,87759.0,Austin Health,0
224,2,request,90433.0,Austin Health,0
225,3,release,90534.07534555893,Austin Health,0
226,2,release,90603.38863330527,Austin Health,0
227,1,release,93661.14789329657,Austin Health,0
228,0,request,94291.0,Austin Health,0
229,1,release,96915.93947809821,Austin Health,0
230,0,request,98542.0,Austin Health,0
231,1,request,99285.0,Austin Health,0
232,2,release,101453.83772236294,Austin Health,0
233,1,request,101478.0,Austin Health,0
234,2,release,102001.62798782185,Austin Health,0
235,1,request,102282.0,Austin Health,0
236,2,request,104008.0,Austin Health,0
237,3,release,104656.15705357984,Austin Health,0
238,2,release,104991.80092627615,Austin Health,0
239,1,release,106879.42868668117,Austin Health,0
240,0,request,108490.0,Austin Health,0
241,1,release,111534.40712399136,Austin Health,0
242,0,request,120720.0,Austin Health,0
243,1,release,123668.46038183845,Austin Health,0
244,0,request,126792.0,Austin Health,0
245,1,release,129755.08989259347,Austin Health,0
246,0,request,132370.0,Austin Health,0
247,1,request,133939.0,Austin Health,0
248,2,release,134441.41982200305,Austin Health,0
249,1,request,136678.0,Austin Health,0
250,2,release,136976.66370450973,Austin Health,0
251,1,request,139521.0,Austin Health,0
252,2,release,140146.9156901207,Austin Health,0
253,1,release,141639.7358428711,Austin Health,0
254,0,request,147762.0,Austin Health,0
255,1,request,149586.0,Austin Health,0
256,2,release,150788.47044897932,Austin Health,0
257,1,request,152215.0,Austin Health,0
258,2,release,153095.4109369037,Austin Health,0
259,1,request,154204.0,Austin Health,0
260,2,release,155626.62284059628,Austin Health,0
261,1,release,157616.70117215347,Austin Health,0
262,0,request,162465.0,Austin Health,0
263,1,request,163514.0,Austin Health,0
264,2,release,165201.86360109947,Austin Health,0
265,1,release,165777.57545891544,Austin Health,0
266,0,request,165905.0,Austin Health,0
267,1,release,168752.30252077171,Austin Health,0
268,0,request,174114.0,Austin Health,0
269,1,request,176060.0,Austin Health,0
270,2,release,176317.09274389147,Austin Health,0
271,1,request,177187.0,Austin Health,0
