,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,976.0,The Alfred,0
1,1,release,3548.543228022925,The Alfred,0
2,0,request,12061.0,The Alfred,0
3,1,release,14965.920456165326,The Alfred,0
4,0,request,18107.0,The Alfred,0
5,1,release,20394.173938476542,The Alfred,0
6,0,request,31053.0,The Alfred,0
7,1,release,34245.81939966666,The Alfred,0
8,0,request,36944.0,The Alfred,0
9,1,release,40238.68279898382,The Alfred,0
10,0,request,42773.0,The Alfred,0
11,1,release,46104.83636440835,The Alfred,0
12,0,request,51330.0,The Alfred,0
13,1,release,54325.08898270981,The Alfred,0
14,0,request,72506.0,The Alfred,0
15,1,release,75110.74499062207,The Alfred,0
16,0,request,86911.0,The Alfred,0
17,1,request,89816.0,The Alfred,0
18,2,release,89887.50833059246,The Alfred,0
19,1,release,92961.07284100073,The Alfred,0
20,0,request,103131.0,The Alfred,0
21,1,request,104549.0,The Alfred,0
22,2,release,105808.42234427015,The Alfred,0
23,1,release,107165.11160449588,The Alfred,0
24,0,request,108678.0,The Alfred,0
25,1,release,111456.41493748159,The Alfred,0
26,0,request,113289.0,The Alfred,0
27,1,release,115949.99421356381,The Alfred,0
28,0,request,127554.0,The Alfred,0
29,1,release,129883.37111641327,The Alfred,0
30,0,request,141820.0,The Alfred,0
31,1,release,144339.72866750724,The Alfred,0
32,0,request,146245.0,The Alfred,0
33,1,release,149387.72519390864,The Alfred,0
34,0,request,151925.0,The Alfred,0
35,1,release,155332.64652829958,The Alfred,0
36,0,request,162246.0,The Alfred,0
37,1,release,164609.75886184952,The Alfred,0
38,0,request,172226.0,The Alfred,0
39,1,release,175832.73523623685,The Alfred,0
40,0,request,182339.0,The Alfred,0
41,1,release,185985.95175791904,The Alfred,0
42,0,request,186450.0,The Alfred,0
43,1,release,189778.9807122965,The Alfred,0
44,0,request,194101.0,The Alfred,0
45,1,request,196937.0,The Alfred,0
46,2,release,197299.6000011706,The Alfred,0
47,1,release,199881.26350071473,The Alfred,0
48,0,request,202689.0,The Alfred,0
49,1,request,205195.0,The Alfred,0
50,2,release,205342.76362334477,The Alfred,0
51,1,request,205471.0,The Alfred,0
52,2,request,206692.0,The Alfred,0
53,3,release,208173.3479164155,The Alfred,0
54,2,release,208436.02296324357,The Alfred,0
55,1,release,209615.54608954166,The Alfred,0
56,0,request,212359.0,The Alfred,0
57,1,request,214176.0,The Alfred,0
58,2,release,215572.7083176656,The Alfred,0
59,1,release,216918.1043251632,The Alfred,0
60,0,request,225226.0,The Alfred,0
61,1,release,228289.0910820998,The Alfred,0
62,0,request,234412.0,The Alfred,0
63,1,request,236822.0,The Alfred,0
64,2,release,236976.8934419508,The Alfred,0
65,1,request,238197.0,The Alfred,0
66,2,request,238293.0,The Alfred,0
67,3,release,239745.35218960946,The Alfred,0
68,2,release,240880.00358483952,The Alfred,0
69,1,release,240959.6441645766,The Alfred,0
70,0,request,262913.0,The Alfred,0
71,1,request,264267.0,The Alfred,0
72,2,release,265387.042649685,The Alfred,0
73,1,release,267810.8931166383,The Alfred,0
74,0,request,277270.0,The Alfred,0
75,1,release,280196.2914714104,The Alfred,0
76,0,request,293079.0,The Alfred,0
77,1,request,293404.0,The Alfred,0
78,2,release,295093.7010998994,The Alfred,0
79,1,release,295385.62665724696,The Alfred,0
80,0,request,300218.0,The Alfred,0
81,1,release,302939.1258476525,The Alfred,0
82,0,request,303437.0,The Alfred,0
83,1,request,304605.0,The Alfred,0
84,2,release,305760.3173428289,The Alfred,0
85,1,release,307895.39601535146,The Alfred,0
86,0,request,324822.0,The Alfred,0
87,1,release,327494.16159069655,The Alfred,0
88,0,request,327907.0,The Alfred,0
89,1,release,330268.3797609879,The Alfred,0
90,0,request,330726.0,The Alfred,0
91,1,request,331871.0,The Alfred,0
92,2,release,333576.50799031305,The Alfred,0
93,1,release,334548.15522378596,The Alfred,0
94,0,request,340839.0,The Alfred,0
95,1,release,343795.8888991845,The Alfred,0
96,0,request,344768.0,The Alfred,0
97,1,release,346842.02488419897,The Alfred,0
98,0,request,359427.0,The Alfred,0
99,1,release,361963.7151077442,The Alfred,0
100,0,request,363767.0,The Alfred,0
101,1,release,366434.75175660127,The Alfred,0
102,0,request,377838.0,The Alfred,0
103,1,release,380374.66913598817,The Alfred,0
104,0,request,396830.0,The Alfred,0
105,1,release,399549.90946598793,The Alfred,0
106,0,request,400818.0,The Alfred,0
107,1,release,403436.254990119,The Alfred,0
108,0,request,405164.0,The Alfred,0
109,1,release,408272.6073255185,The Alfred,0
110,0,request,421186.0,The Alfred,0
111,1,release,423821.2719461897,The Alfred,0
112,0,request,470008.0,The Alfred,0
113,1,release,473137.8253138108,The Alfred,0
114,0,request,473165.0,The Alfred,0
115,1,release,476356.1960495675,The Alfred,0
116,0,request,481557.0,The Alfred,0
117,1,release,484433.26239895413,The Alfred,0
118,0,request,484499.0,The Alfred,0
119,1,release,487711.1055527156,The Alfred,0
120,0,request,511703.0,The Alfred,0
121,1,release,514543.28164130874,The Alfred,0
