,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,553.0,Austin Health,0
1,1,request,3035.0,Austin Health,0
2,2,request,3160.0,Austin Health,0
3,3,release,3200.323850284426,Austin Health,0
4,2,request,3538.0,Austin Health,0
5,3,request,3834.0,Austin Health,0
6,4,release,5820.130529980492,Austin Health,0
7,3,release,6072.355080031801,Austin Health,0
8,2,request,6351.0,Austin Health,0
9,3,request,6430.0,Austin Health,0
10,4,release,6457.305388031989,Austin Health,0
11,3,release,6794.604656296224,Austin Health,0
12,2,request,9095.0,Austin Health,0
13,3,release,9364.488176991912,Austin Health,0
14,2,release,9853.740372677556,Austin Health,0
15,1,request,11132.0,Austin Health,0
16,2,release,11994.187561065624,Austin Health,0
17,1,request,13110.0,Austin Health,0
18,2,release,13966.387133127626,Austin Health,0
19,1,request,14986.0,Austin Health,0
20,2,release,15864.262878067666,Austin Health,0
21,1,request,16606.0,Austin Health,0
22,2,request,17565.0,Austin Health,0
23,3,release,17921.517754000422,Austin Health,0
24,2,release,19249.660068351914,Austin Health,0
25,1,request,20205.0,Austin Health,0
26,2,request,20245.0,Austin Health,0
27,3,request,20657.0,Austin Health,0
28,4,release,20699.608902961816,Austin Health,0
29,3,request,22846.0,Austin Health,0
30,4,request,23041.0,Austin Health,0
31,5,release,23569.867505296515,Austin Health,0
32,4,release,23714.542785155834,Austin Health,0
33,3,release,24065.459528026422,Austin Health,0
34,2,release,25650.097314364,Austin Health,0
35,1,release,25858.337421474364,Austin Health,0
36,0,request,27170.0,Austin Health,0
37,1,request,28196.0,Austin Health,0
38,2,request,28765.0,Austin Health,0
39,3,release,29732.00251471935,Austin Health,0
40,2,release,31436.524686994107,Austin Health,0
41,1,release,31696.95238187707,Austin Health,0
42,0,request,31780.0,Austin Health,0
43,1,release,34763.86805675176,Austin Health,0
44,0,request,35112.0,Austin Health,0
45,1,request,37094.0,Austin Health,0
46,2,release,38161.4535406866,Austin Health,0
47,1,release,39328.59891752973,Austin Health,0
48,0,request,39812.0,Austin Health,0
49,1,request,40053.0,Austin Health,0
50,2,request,41126.0,Austin Health,0
51,3,request,41181.0,Austin Health,0
52,4,release,42603.39543513972,Austin Health,0
53,3,request,42746.0,Austin Health,0
54,4,release,42749.79474408397,Austin Health,0
