,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,10003.0,Austin Health,0
1,1,request,11057.0,Austin Health,0
2,2,request,11487.0,Austin Health,0
3,3,request,11543.0,Austin Health,0
4,4,request,12423.0,Austin Health,0
5,5,release,12951.994964919964,Austin Health,0
6,4,release,13660.786769550205,Austin Health,0
7,3,release,14202.029424276538,Austin Health,0
8,2,request,14302.0,Austin Health,0
9,3,release,14378.835713089558,Austin Health,0
10,2,request,14646.0,Austin Health,0
11,3,release,14942.101113617331,Austin Health,0
12,2,request,16907.0,Austin Health,0
13,3,release,17440.600630928093,Austin Health,0
14,2,release,18195.29157501027,Austin Health,0
15,1,release,20112.52734444687,Austin Health,0
16,0,request,20133.0,Austin Health,0
17,1,release,22628.544637115487,Austin Health,0
18,0,request,32555.0,Austin Health,0
19,1,request,34319.0,Austin Health,0
20,2,release,35533.76230747433,Austin Health,0
21,1,request,35605.0,Austin Health,0
22,2,release,37292.09546425207,Austin Health,0
23,1,release,38766.585651636546,Austin Health,0
24,0,request,38843.0,Austin Health,0
25,1,release,42176.48805912203,Austin Health,0
26,0,request,43391.0,Austin Health,0
27,1,request,44074.0,Austin Health,0
28,2,request,45081.0,Austin Health,0
29,3,release,46724.2855767274,Austin Health,0
30,2,release,47179.10114728693,Austin Health,0
31,1,release,48038.44399079128,Austin Health,0
32,0,request,50343.0,Austin Health,0
33,1,release,53249.20965802445,Austin Health,0
34,0,request,55751.0,Austin Health,0
35,1,release,58663.48014611239,Austin Health,0
36,0,request,61284.0,Austin Health,0
37,1,release,63870.09319929365,Austin Health,0
38,0,request,73503.0,Austin Health,0
39,1,release,76313.64325363429,Austin Health,0
40,0,request,76522.0,Austin Health,0
41,1,request,77200.0,Austin Health,0
42,2,release,79194.22985513287,Austin Health,0
43,1,request,79934.0,Austin Health,0
44,2,request,80129.0,Austin Health,0
45,3,request,80220.0,Austin Health,0
46,4,release,80900.45842395746,Austin Health,0
47,3,release,82658.62714293753,Austin Health,0
48,2,request,82854.0,Austin Health,0
49,3,release,82942.34847370473,Austin Health,0
50,2,release,83211.81878908536,Austin Health,0
51,1,release,85941.84765241625,Austin Health,0
52,0,request,89450.0,Austin Health,0
53,1,request,90246.0,Austin Health,0
54,2,request,90734.0,Austin Health,0
55,3,release,92234.78636505835,Austin Health,0
56,2,release,92646.3453630546,Austin Health,0
57,1,release,93501.33785849935,Austin Health,0
58,0,request,98202.0,Austin Health,0
59,1,request,98902.0,Austin Health,0
60,2,release,101301.78651384197,Austin Health,0
61,1,request,101671.0,Austin Health,0
62,2,release,101729.08780365564,Austin Health,0
63,1,release,104834.16093928575,Austin Health,0
64,0,request,105282.0,Austin Health,0
65,1,request,107261.0,Austin Health,0
66,2,request,107686.0,Austin Health,0
67,3,release,107894.47612429074,Austin Health,0
68,2,request,108234.0,Austin Health,0
69,3,release,109952.24254311874,Austin Health,0
70,2,release,110456.50288069442,Austin Health,0
71,1,release,110695.95079070337,Austin Health,0
72,0,request,110820.0,Austin Health,0
73,1,request,112351.0,Austin Health,0
74,2,release,113436.0586448413,Austin Health,0
75,1,release,115354.72592327438,Austin Health,0
76,0,request,127175.0,Austin Health,0
77,1,request,128379.0,Austin Health,0
78,2,request,130167.0,Austin Health,0
79,3,release,130273.61954692134,Austin Health,0
80,2,release,131070.12588294824,Austin Health,0
81,1,release,133020.55742618183,Austin Health,0
82,0,request,138235.0,Austin Health,0
83,1,request,139681.0,Austin Health,0
