,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,259.0,Monash Health,0
1,1,release,2700.839055285239,Monash Health,0
2,0,request,5499.0,Monash Health,0
3,1,request,7570.0,Monash Health,0
4,2,request,8410.0,Monash Health,0
5,3,release,8678.003019435757,Monash Health,0
6,2,release,10757.783444728917,Monash Health,0
7,1,release,11620.653326484357,Monash Health,0
8,0,request,14375.0,Monash Health,0
9,1,request,17082.0,Monash Health,0
10,2,release,17667.802723240628,Monash Health,0
11,1,request,18392.0,Monash Health,0
12,2,release,19794.7665458827,Monash Health,0
13,1,request,19920.0,Monash Health,0
14,2,request,21522.0,Monash Health,0
15,3,release,21862.76104033653,Monash Health,0
16,2,request,22261.0,Monash Health,0
17,3,request,22923.0,Monash Health,0
18,4,release,22969.34643314451,Monash Health,0
19,3,request,24144.0,Monash Health,0
20,4,request,24266.0,Monash Health,0
21,5,release,24652.07756593466,Monash Health,0
22,4,release,25356.117359260792,Monash Health,0
23,3,request,25530.0,Monash Health,0
24,4,request,25666.0,Monash Health,0
25,5,release,25801.420725149397,Monash Health,0
26,4,request,26221.0,Monash Health,0
27,5,request,26485.0,Monash Health,0
28,5,release,27476.447031460222,Monash Health,1
29,5,release,27476.447031460222,Monash Health,0
30,4,release,27539.99502391174,Monash Health,0
31,3,release,28045.40563552503,Monash Health,0
32,2,release,28321.614395023564,Monash Health,0
33,1,release,28644.215678229026,Monash Health,0
34,0,request,29979.0,Monash Health,0
35,1,request,30120.0,Monash Health,0
36,2,request,31414.0,Monash Health,0
37,3,request,31496.0,Monash Health,0
38,4,release,32505.260537903876,Monash Health,0
39,3,request,33386.0,Monash Health,0
40,4,release,33845.87767047239,Monash Health,0
41,3,request,34381.0,Monash Health,0
42,4,release,34457.34895944146,Monash Health,0
43,3,release,34533.32471914973,Monash Health,0
44,2,request,35402.0,Monash Health,0
45,3,request,36224.0,Monash Health,0
46,4,release,36765.22809974702,Monash Health,0
47,3,request,37074.0,Monash Health,0
48,4,release,37413.57104474499,Monash Health,0
49,3,request,37580.0,Monash Health,0
50,4,request,38223.0,Monash Health,0
51,5,release,38466.24805443732,Monash Health,0
52,4,release,39180.71578674927,Monash Health,0
53,3,release,39861.85281273517,Monash Health,0
54,2,request,40620.0,Monash Health,0
55,3,release,40699.46266397022,Monash Health,0
56,2,release,41007.1434483108,Monash Health,0
57,1,request,41452.0,Monash Health,0
58,2,release,43540.830382836386,Monash Health,0
59,1,release,44465.17563811861,Monash Health,0
60,0,request,46971.0,Monash Health,0
61,1,request,47614.0,Monash Health,0
62,2,request,47729.0,Monash Health,0
63,3,request,48456.0,Monash Health,0
64,4,request,48804.0,Monash Health,0
65,5,request,48934.0,Monash Health,0
66,5,request,49373.0,Monash Health,1
67,5,release,50078.058062117656,Monash Health,2
68,5,release,50078.058062117656,Monash Health,1
69,5,release,50078.058062117656,Monash Health,0
70,4,release,50465.08733057582,Monash Health,0
71,3,request,50536.0,Monash Health,0
72,4,release,50765.39285380041,Monash Health,0
73,3,release,51044.40232119449,Monash Health,0
74,2,request,51424.0,Monash Health,0
75,3,release,51774.028203875874,Monash Health,0
76,2,request,53412.0,Monash Health,0
77,3,release,53427.011313503135,Monash Health,0
78,2,request,54196.0,Monash Health,0
79,3,release,54616.54051940869,Monash Health,0
80,2,request,55456.0,Monash Health,0
81,3,release,55959.70678851929,Monash Health,0
82,2,release,56751.988538424375,Monash Health,0
83,1,request,57250.0,Monash Health,0
84,2,request,57648.0,Monash Health,0
85,3,release,57906.81362378311,Monash Health,0
86,2,request,59229.0,Monash Health,0
87,3,request,59293.0,Monash Health,0
88,4,request,59364.0,Monash Health,0
89,5,release,59478.04169023181,Monash Health,0
90,4,request,59578.0,Monash Health,0
91,5,release,60435.25328393988,Monash Health,0
92,4,request,60566.0,Monash Health,0
93,5,release,62031.121836954415,Monash Health,0
94,4,release,62150.891335586,Monash Health,0
95,3,request,62200.0,Monash Health,0
96,4,release,62210.20084093466,Monash Health,0
97,3,release,62414.27631861939,Monash Health,0
98,2,request,62610.0,Monash Health,0
99,3,release,63772.574770240266,Monash Health,0
100,2,request,64291.0,Monash Health,0
101,3,request,65455.0,Monash Health,0
102,4,release,65469.26808904969,Monash Health,0
103,3,request,65528.0,Monash Health,0
104,4,release,66342.99852888325,Monash Health,0
105,3,request,66438.0,Monash Health,0
106,4,request,66499.0,Monash Health,0
107,5,request,66762.0,Monash Health,0
108,5,request,67492.0,Monash Health,1
109,5,request,67561.0,Monash Health,2
110,5,release,67922.97447155789,Monash Health,3
111,5,release,67922.97447155789,Monash Health,2
112,5,release,67922.97447155789,Monash Health,1
113,5,release,67922.97447155789,Monash Health,0
114,4,request,68023.0,Monash Health,0
115,5,release,68222.7589650063,Monash Health,0
116,4,release,68398.33862004771,Monash Health,0
117,3,release,69200.89057194165,Monash Health,0
118,2,release,69497.85492638694,Monash Health,0
119,1,request,69501.0,Monash Health,0
120,2,request,70507.0,Monash Health,0
121,3,request,70624.0,Monash Health,0
122,4,release,71667.80580693239,Monash Health,0
123,3,release,72034.9490326119,Monash Health,0
124,2,request,72531.0,Monash Health,0
125,3,request,72829.0,Monash Health,0
126,4,request,73119.0,Monash Health,0
127,5,release,73472.02469823367,Monash Health,0
128,4,request,73632.0,Monash Health,0
129,5,request,73680.0,Monash Health,0
130,5,release,73871.94790866511,Monash Health,1
131,5,request,74197.0,Monash Health,0
132,5,request,74735.0,Monash Health,1
133,5,release,75586.03413352881,Monash Health,2
134,5,release,75586.03413352881,Monash Health,1
135,5,release,75586.03413352881,Monash Health,0
136,4,release,75664.58399796719,Monash Health,0
