,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,2581.0,Monash Health,0
1,1,request,3119.0,Monash Health,0
2,2,request,4136.0,Monash Health,0
3,3,request,5128.0,Monash Health,0
4,4,request,5416.0,Monash Health,0
5,5,release,5436.596471154664,Monash Health,0
6,4,release,5864.013904118019,Monash Health,0
7,3,request,6801.0,Monash Health,0
8,4,release,7107.505976261321,Monash Health,0
9,3,release,8108.121491902434,Monash Health,0
10,2,release,8495.461570633488,Monash Health,0
11,1,release,10030.59810202296,Monash Health,0
12,0,request,11670.0,Monash Health,0
13,1,request,12150.0,Monash Health,0
14,2,release,14433.709617601495,Monash Health,0
15,1,release,14780.409770553359,Monash Health,0
16,0,request,18931.0,Monash Health,0
17,1,release,21479.235643985296,Monash Health,0
18,0,request,25862.0,Monash Health,0
19,1,request,27098.0,Monash Health,0
20,2,release,29178.20489813796,Monash Health,0
21,1,request,29205.0,Monash Health,0
22,2,request,30101.0,Monash Health,0
23,3,release,30379.281249774933,Monash Health,0
24,2,request,32266.0,Monash Health,0
25,3,release,32585.158606190653,Monash Health,0
26,2,release,32997.74685654302,Monash Health,0
27,1,request,34973.0,Monash Health,0
28,2,release,35446.084965979346,Monash Health,0
29,1,release,37691.70142256382,Monash Health,0
30,0,request,38035.0,Monash Health,0
31,1,release,40431.635966780814,Monash Health,0
32,0,request,41798.0,Monash Health,0
33,1,release,44804.280901930964,Monash Health,0
34,0,request,49131.0,Monash Health,0
35,1,request,50315.0,Monash Health,0
36,2,release,51143.551778971094,Monash Health,0
37,1,release,52711.511259328494,Monash Health,0
38,0,request,62612.0,Monash Health,0
39,1,request,63277.0,Monash Health,0
40,2,request,63680.0,Monash Health,0
41,3,release,65444.34594461495,Monash Health,0
42,2,release,66292.88683033267,Monash Health,0
43,1,release,66553.09208505503,Monash Health,0
44,0,request,67111.0,Monash Health,0
45,1,request,68218.0,Monash Health,0
46,2,release,69749.35550456613,Monash Health,0
47,1,release,71259.92434538963,Monash Health,0
48,0,request,71937.0,Monash Health,0
49,1,release,74364.90876752729,Monash Health,0
50,0,request,76922.0,Monash Health,0
51,1,release,79393.5116103076,Monash Health,0
52,0,request,81752.0,Monash Health,0
53,1,release,84203.77240147031,Monash Health,0
54,0,request,89451.0,Monash Health,0
55,1,release,92383.16254025823,Monash Health,0
56,0,request,95247.0,Monash Health,0
57,1,request,97396.0,Monash Health,0
58,2,release,98188.23753127846,Monash Health,0
59,1,request,100433.0,Monash Health,0
60,2,release,100634.87561228947,Monash Health,0
61,1,release,103172.99475084436,Monash Health,0
62,0,request,105449.0,Monash Health,0
63,1,release,108844.05595920712,Monash Health,0
64,0,request,113752.0,Monash Health,0
65,1,release,116156.46941710806,Monash Health,0
66,0,request,116225.0,Monash Health,0
67,1,request,116382.0,Monash Health,0
68,2,request,116574.0,Monash Health,0
69,3,request,118817.0,Monash Health,0
70,4,request,119161.0,Monash Health,0
71,5,release,119370.10708648055,Monash Health,0
72,4,release,119551.2706392901,Monash Health,0
73,3,release,119843.27127759797,Monash Health,0
74,2,request,120367.0,Monash Health,0
75,3,release,121401.73259462611,Monash Health,0
76,2,release,121805.03561554375,Monash Health,0
77,1,release,123218.65013798856,Monash Health,0
78,0,request,123650.0,Monash Health,0
79,1,request,124160.0,Monash Health,0
80,2,request,126003.0,Monash Health,0
81,3,release,126928.1472876695,Monash Health,0
82,2,release,127068.24844999773,Monash Health,0
83,1,release,128587.75802593619,Monash Health,0
84,0,request,128594.0,Monash Health,0
85,1,release,131515.83246010612,Monash Health,0
86,0,request,133801.0,Monash Health,0
87,1,release,136307.71354983372,Monash Health,0
88,0,request,138359.0,Monash Health,0
89,1,release,141543.8377539531,Monash Health,0
90,0,request,144958.0,Monash Health,0
91,1,request,146669.0,Monash Health,0
92,2,release,147546.9709279016,Monash Health,0
93,1,release,149229.13325523667,Monash Health,0
94,0,request,153404.0,Monash Health,0
95,1,release,156429.46751506263,Monash Health,0
96,0,request,156432.0,Monash Health,0
97,1,release,159527.95428595983,Monash Health,0
98,0,request,160554.0,Monash Health,0
99,1,release,163265.8897596531,Monash Health,0
100,0,request,168821.0,Monash Health,0
101,1,release,171666.88112931416,Monash Health,0
102,0,request,173673.0,Monash Health,0
103,1,release,176503.46125671966,Monash Health,0
104,0,request,177230.0,Monash Health,0
105,1,request,178750.0,Monash Health,0
106,2,release,180364.2841709672,Monash Health,0
107,1,release,181437.35370346185,Monash Health,0
108,0,request,184808.0,Monash Health,0
109,1,request,186912.0,Monash Health,0
110,2,release,188132.35654744253,Monash Health,0
111,1,release,189953.1361431839,Monash Health,0
112,0,request,190478.0,Monash Health,0
113,1,release,194049.2282032683,Monash Health,0
114,0,request,194754.0,Monash Health,0
115,1,request,195491.0,Monash Health,0
116,2,release,197264.2136318557,Monash Health,0
117,1,release,198560.8499738967,Monash Health,0
118,0,request,205619.0,Monash Health,0
119,1,release,208862.50125034185,Monash Health,0
120,0,request,212316.0,Monash Health,0
121,1,release,215026.96636677787,Monash Health,0
122,0,request,217046.0,Monash Health,0
123,1,release,220152.4356277562,Monash Health,0
124,0,request,223877.0,Monash Health,0
125,1,request,224912.0,Monash Health,0
126,2,release,226355.11135157727,Monash Health,0
127,1,release,228046.117391609,Monash Health,0
128,0,request,230132.0,Monash Health,0
129,1,release,233218.02511669762,Monash Health,0
130,0,request,238746.0,Monash Health,0
131,1,release,241184.93633864753,Monash Health,0
132,0,request,243031.0,Monash Health,0
133,1,request,243461.0,Monash Health,0
134,2,release,246036.54337805393,Monash Health,0
135,1,release,246671.5940752876,Monash Health,0
136,0,request,255193.0,Monash Health,0
137,1,request,256146.0,Monash Health,0
138,2,request,256917.0,Monash Health,0
139,3,release,258646.32038914485,Monash Health,0
140,2,release,259234.28785959026,Monash Health,0
141,1,release,260000.3593084549,Monash Health,0
142,0,request,261632.0,Monash Health,0
143,1,request,263605.0,Monash Health,0
144,2,release,265014.7655899982,Monash Health,0
145,1,release,267105.04689255194,Monash Health,0
146,0,request,271815.0,Monash Health,0
147,1,request,273981.0,Monash Health,0
148,2,release,274359.9892119566,Monash Health,0
149,1,request,277304.0,Monash Health,0
150,2,release,277437.9887955242,Monash Health,0
151,1,request,278177.0,Monash Health,0
152,2,request,279062.0,Monash Health,0
153,3,request,279318.0,Monash Health,0
154,4,release,280317.5341204384,Monash Health,0
155,3,release,280957.1661220361,Monash Health,0
156,2,request,281060.0,Monash Health,0
157,3,release,281787.15601268364,Monash Health,0
158,2,release,282106.32213312713,Monash Health,0
159,1,request,284103.0,Monash Health,0
160,2,release,284459.39019299677,Monash Health,0
161,1,release,286967.9622335254,Monash Health,0
162,0,request,287671.0,Monash Health,0
163,1,request,288532.0,Monash Health,0
164,2,release,290566.63309445704,Monash Health,0
165,1,request,290763.0,Monash Health,0
166,2,release,291232.6853113762,Monash Health,0
167,1,release,293547.8775367186,Monash Health,0
168,0,request,297304.0,Monash Health,0
169,1,request,299086.0,Monash Health,0
170,2,release,300173.84456981596,Monash Health,0
171,1,release,302007.255911792,Monash Health,0
172,0,request,310487.0,Monash Health,0
173,1,request,310824.0,Monash Health,0
174,2,request,311611.0,Monash Health,0
175,3,release,313386.8940195436,Monash Health,0
176,2,release,314178.1861046853,Monash Health,0
177,1,release,314242.6354351659,Monash Health,0
178,0,request,315411.0,Monash Health,0
179,1,request,318100.0,Monash Health,0
180,2,release,318253.43286686705,Monash Health,0
181,1,request,320487.0,Monash Health,0
182,2,release,320964.0267321197,Monash Health,0
183,1,request,322039.0,Monash Health,0
184,2,release,322765.7962389079,Monash Health,0
185,1,request,323289.0,Monash Health,0
186,2,request,323368.0,Monash Health,0
187,3,release,324323.4885472352,Monash Health,0
188,2,release,325933.83710910124,Monash Health,0
189,1,release,326227.7469581731,Monash Health,0
190,0,request,326685.0,Monash Health,0
191,1,release,329183.01232264325,Monash Health,0
192,0,request,333706.0,Monash Health,0
193,1,request,333879.0,Monash Health,0
194,2,request,335244.0,Monash Health,0
195,3,release,336269.7070027392,Monash Health,0
196,2,release,337429.7000949777,Monash Health,0
197,1,request,337778.0,Monash Health,0
198,2,release,338534.9064421651,Monash Health,0
199,1,release,341122.01797621354,Monash Health,0
200,0,request,343716.0,Monash Health,0
201,1,request,345510.0,Monash Health,0
202,2,request,346041.0,Monash Health,0
203,3,release,347183.63649578864,Monash Health,0
204,2,release,348157.9018330294,Monash Health,0
205,1,release,348359.94896662765,Monash Health,0
206,0,request,349407.0,Monash Health,0
207,1,release,351997.7362868806,Monash Health,0
208,0,request,355317.0,Monash Health,0
209,1,request,356394.0,Monash Health,0
210,2,release,357986.9410992632,Monash Health,0
211,1,release,359401.6076429147,Monash Health,0
212,0,request,361516.0,Monash Health,0
213,1,request,361634.0,Monash Health,0
214,2,release,364266.5184199347,Monash Health,0
215,1,release,364555.2004346799,Monash Health,0
216,0,request,365229.0,Monash Health,0
217,1,release,368391.569622824,Monash Health,0
218,0,request,374025.0,Monash Health,0
219,1,request,375593.0,Monash Health,0
220,2,release,376401.81596989126,Monash Health,0
221,1,release,378950.0012326296,Monash Health,0
222,0,request,382784.0,Monash Health,0
223,1,request,386441.0,Monash Health,0
224,2,release,386502.69758640236,Monash Health,0
225,1,request,388436.0,Monash Health,0
226,2,request,388527.0,Monash Health,0
227,3,release,389761.2873138802,Monash Health,0
228,2,request,390670.0,Monash Health,0
229,3,release,391294.4789250351,Monash Health,0
230,2,release,391488.2831071857,Monash Health,0
231,1,release,393089.4583950463,Monash Health,0
232,0,request,394200.0,Monash Health,0
233,1,request,394956.0,Monash Health,0
234,2,release,397200.35687799123,Monash Health,0
235,1,release,398518.105934562,Monash Health,0
236,0,request,403225.0,Monash Health,0
237,1,request,405300.0,Monash Health,0
238,2,release,405965.2752101037,Monash Health,0
239,1,release,408311.1113147872,Monash Health,0
240,0,request,408472.0,Monash Health,0
241,1,release,411142.8219195007,Monash Health,0
242,0,request,419739.0,Monash Health,0
243,1,release,422615.63022904226,Monash Health,0
244,0,request,427896.0,Monash Health,0
245,1,request,428601.0,Monash Health,0
246,2,release,430580.16167827015,Monash Health,0
247,1,release,431863.6545530477,Monash Health,0
248,0,request,437084.0,Monash Health,0
249,1,request,438761.0,Monash Health,0
250,2,release,439697.537045255,Monash Health,0
251,1,request,441045.0,Monash Health,0
252,2,release,441349.4004779954,Monash Health,0
253,1,request,443185.0,Monash Health,0
254,2,release,443582.75354362826,Monash Health,0
255,1,release,446199.6241304575,Monash Health,0
256,0,request,447542.0,Monash Health,0
257,1,release,450579.8580857112,Monash Health,0
258,0,request,450679.0,Monash Health,0
259,1,request,452768.0,Monash Health,0
260,2,release,453540.9192667611,Monash Health,0
261,1,release,455789.3064037763,Monash Health,0
262,0,request,458081.0,Monash Health,0
263,1,release,461009.9540077811,Monash Health,0
264,0,request,464615.0,Monash Health,0
265,1,release,467448.67890459247,Monash Health,0
266,0,request,469618.0,Monash Health,0
267,1,request,472261.0,Monash Health,0
268,2,release,472360.8646849993,Monash Health,0
269,1,request,472738.0,Monash Health,0
270,2,request,475160.0,Monash Health,0
271,3,release,475536.6490892758,Monash Health,0
272,2,release,475748.22908157285,Monash Health,0
273,1,release,478230.5475358355,Monash Health,0
274,0,request,481902.0,Monash Health,0
275,1,request,484743.0,Monash Health,0
276,2,release,484745.15989312914,Monash Health,0
277,1,request,485177.0,Monash Health,0
278,2,request,486547.0,Monash Health,0
279,3,release,487580.3339597299,Monash Health,0
280,2,release,488046.79854511726,Monash Health,0
281,1,release,489733.20671043097,Monash Health,0
282,0,request,493001.0,Monash Health,0
283,1,request,494855.0,Monash Health,0
284,2,release,496466.9835929461,Monash Health,0
285,1,release,498233.51231875195,Monash Health,0
286,0,request,499536.0,Monash Health,0
287,1,release,502650.14737329364,Monash Health,0
288,0,request,505837.0,Monash Health,0
289,1,request,507905.0,Monash Health,0
290,2,release,508903.3780005487,Monash Health,0
291,1,request,509143.0,Monash Health,0
292,2,request,509909.0,Monash Health,0
293,3,release,510496.299962955,Monash Health,0
294,2,request,510612.0,Monash Health,0
295,3,release,511839.3133545849,Monash Health,0
296,2,release,512893.152620138,Monash Health,0
297,1,release,513470.82685969,Monash Health,0
298,0,request,517485.0,Monash Health,0
299,1,release,520278.30719278933,Monash Health,0
300,0,request,523540.0,Monash Health,0
301,1,request,523720.0,Monash Health,0
302,2,release,526124.1132306968,Monash Health,0
303,1,release,526969.6804768121,Monash Health,0
304,0,request,528603.0,Monash Health,0
305,1,request,531024.0,Monash Health,0
306,2,release,531729.0951684504,Monash Health,0
307,1,release,533645.90211984,Monash Health,0
308,0,request,543674.0,Monash Health,0
309,1,release,546527.4609128508,Monash Health,0
310,0,request,547441.0,Monash Health,0
311,1,request,548136.0,Monash Health,0
312,2,release,549938.1955076008,Monash Health,0
313,1,release,550844.4595744268,Monash Health,0
314,0,request,558304.0,Monash Health,0
315,1,release,560998.8428163967,Monash Health,0
316,0,request,569305.0,Monash Health,0
317,1,request,570427.0,Monash Health,0
318,2,request,570937.0,Monash Health,0
319,3,release,572174.3141560152,Monash Health,0
320,2,request,572819.0,Monash Health,0
321,3,release,573374.8596758542,Monash Health,0
322,2,release,573779.2145691942,Monash Health,0
323,1,request,573900.0,Monash Health,0
324,2,release,575140.998826936,Monash Health,0
325,1,request,575637.0,Monash Health,0
326,2,release,576605.3716691483,Monash Health,0
327,1,release,579227.9774757479,Monash Health,0
328,0,request,587559.0,Monash Health,0
329,1,request,590420.0,Monash Health,0
330,2,release,590520.9781190439,Monash Health,0
331,1,release,593072.8001805131,Monash Health,0
332,0,request,602610.0,Monash Health,0
333,1,request,602722.0,Monash Health,0
334,2,request,604405.0,Monash Health,0
335,3,request,604727.0,Monash Health,0
336,4,release,605770.7857984133,Monash Health,0
337,3,release,605808.108898968,Monash Health,0
338,2,release,607576.3264058053,Monash Health,0
339,1,release,607630.4677403679,Monash Health,0
340,0,request,607703.0,Monash Health,0
341,1,release,610423.2767597268,Monash Health,0
342,0,request,612823.0,Monash Health,0
