,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,4503.0,Monash Health,0
1,1,release,7461.834207345801,Monash Health,0
2,0,request,9124.0,Monash Health,0
3,1,release,11298.130610955519,Monash Health,0
4,0,request,15489.0,Monash Health,0
5,1,release,19078.40965509353,Monash Health,0
6,0,request,19845.0,Monash Health,0
7,1,request,21349.0,Monash Health,0
8,2,request,22153.0,Monash Health,0
9,3,request,22480.0,Monash Health,0
10,4,release,23699.382769769294,Monash Health,0
11,3,release,24962.066544831046,Monash Health,0
12,2,release,25072.82591010798,Monash Health,0
13,1,release,25189.000701950856,Monash Health,0
14,0,request,25536.0,Monash Health,0
15,1,release,28755.616780500062,Monash Health,0
16,0,request,31420.0,Monash Health,0
17,1,request,34408.0,Monash Health,0
18,2,release,34595.55450610781,Monash Health,0
19,1,request,36460.0,Monash Health,0
20,2,request,36693.0,Monash Health,0
21,3,release,37445.034276040344,Monash Health,0
22,2,request,38714.0,Monash Health,0
23,3,request,39075.0,Monash Health,0
24,4,release,39331.91691939024,Monash Health,0
25,3,request,39806.0,Monash Health,0
26,4,release,39830.44188020163,Monash Health,0
27,3,request,41055.0,Monash Health,0
28,4,release,41225.67901985429,Monash Health,0
29,3,release,41502.00780390234,Monash Health,0
30,2,request,42042.0,Monash Health,0
31,3,release,42713.3163979064,Monash Health,0
32,2,release,43673.2149200675,Monash Health,0
33,1,release,44712.10072067975,Monash Health,0
34,0,request,47393.0,Monash Health,0
35,1,release,50386.37878072535,Monash Health,0
36,0,request,52160.0,Monash Health,0
37,1,release,55314.01673926557,Monash Health,0
38,0,request,62629.0,Monash Health,0
39,1,request,64251.0,Monash Health,0
40,2,request,65148.0,Monash Health,0
41,3,release,65247.92616082134,Monash Health,0
42,2,release,66512.27170595665,Monash Health,0
43,1,release,68013.55402040153,Monash Health,0
44,0,request,68619.0,Monash Health,0
45,1,release,71228.33851446897,Monash Health,0
46,0,request,81356.0,Monash Health,0
47,1,request,81378.0,Monash Health,0
48,2,release,83955.51239646865,Monash Health,0
49,1,release,84122.15468077632,Monash Health,0
50,0,request,88083.0,Monash Health,0
51,1,release,90641.0216466309,Monash Health,0
52,0,request,91710.0,Monash Health,0
53,1,request,93080.0,Monash Health,0
54,2,release,94936.269951593,Monash Health,0
55,1,request,95220.0,Monash Health,0
56,2,request,95340.0,Monash Health,0
57,3,release,96271.30349830423,Monash Health,0
58,2,release,97460.61672896038,Monash Health,0
59,1,release,98291.42553409185,Monash Health,0
60,0,request,98607.0,Monash Health,0
61,1,release,101477.21240641006,Monash Health,0
62,0,request,104070.0,Monash Health,0
63,1,request,105578.0,Monash Health,0
64,2,release,106883.75819262631,Monash Health,0
65,1,release,107883.91677146814,Monash Health,0
66,0,request,109345.0,Monash Health,0
67,1,request,110507.0,Monash Health,0
68,2,release,112361.02489534105,Monash Health,0
69,1,release,113643.14556351244,Monash Health,0
70,0,request,119020.0,Monash Health,0
71,1,request,119687.0,Monash Health,0
72,2,request,120114.0,Monash Health,0
73,3,request,120950.0,Monash Health,0
74,4,request,121045.0,Monash Health,0
