,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,4208.0,Monash Health,0
1,1,request,4665.0,Monash Health,0
2,2,request,7197.0,Monash Health,0
3,3,release,7463.750004188021,Monash Health,0
4,2,request,7560.0,Monash Health,0
5,3,release,7567.145682783626,Monash Health,0
6,2,request,7804.0,Monash Health,0
7,3,request,8481.0,Monash Health,0
8,4,release,9764.171014903295,Monash Health,0
9,3,release,9900.149793802731,Monash Health,0
10,2,release,10693.35047949218,Monash Health,0
11,1,release,11485.797275716635,Monash Health,0
12,0,request,12987.0,Monash Health,0
13,1,request,14941.0,Monash Health,0
14,2,release,15635.456666504955,Monash Health,0
15,1,request,16017.0,Monash Health,0
16,2,release,18013.92186970744,Monash Health,0
17,1,release,18744.70355983445,Monash Health,0
18,0,request,31142.0,Monash Health,0
19,1,release,33914.575996649335,Monash Health,0
20,0,request,34815.0,Monash Health,0
21,1,release,37795.39039263403,Monash Health,0
22,0,request,38732.0,Monash Health,0
23,1,release,41690.90633464343,Monash Health,0
24,0,request,43275.0,Monash Health,0
25,1,request,44864.0,Monash Health,0
26,2,request,45453.0,Monash Health,0
27,3,release,46241.09438935174,Monash Health,0
28,2,request,46698.0,Monash Health,0
29,3,release,47818.95394105287,Monash Health,0
30,2,release,48292.578477511976,Monash Health,0
31,1,request,48528.0,Monash Health,0
32,2,release,49246.134206576426,Monash Health,0
33,1,release,51700.87720247406,Monash Health,0
34,0,request,52664.0,Monash Health,0
35,1,request,53322.0,Monash Health,0
36,2,request,53436.0,Monash Health,0
37,3,release,55841.19740715184,Monash Health,0
38,2,release,56185.55188077927,Monash Health,0
39,1,release,56558.75922618337,Monash Health,0
40,0,request,56938.0,Monash Health,0
41,1,release,60155.27744791401,Monash Health,0
42,0,request,61596.0,Monash Health,0
43,1,request,64921.0,Monash Health,0
44,2,release,64944.74015618339,Monash Health,0
45,1,request,66287.0,Monash Health,0
46,2,release,67136.45672965825,Monash Health,0
47,1,request,68822.0,Monash Health,0
48,2,release,69365.78312798499,Monash Health,0
