,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,6144.0,The Alfred,0
1,1,release,9318.84907591333,The Alfred,0
2,0,request,20673.0,The Alfred,0
3,1,release,23477.48347675734,The Alfred,0
4,0,request,35181.0,The Alfred,0
5,1,request,36051.0,The Alfred,0
6,2,release,37943.251880909425,The Alfred,0
7,1,release,38331.94774658099,The Alfred,0
8,0,request,51301.0,The Alfred,0
9,1,release,54064.15443886162,The Alfred,0
10,0,request,64245.0,The Alfred,0
11,1,release,66966.9353906185,The Alfred,0
12,0,request,86234.0,The Alfred,0
13,1,request,88350.0,The Alfred,0
14,2,release,89565.9631053336,The Alfred,0
15,1,release,90745.32068514431,The Alfred,0
16,0,request,92235.0,The Alfred,0
17,1,release,95046.83939989722,The Alfred,0
18,0,request,97032.0,The Alfred,0
19,1,release,99846.71556868567,The Alfred,0
20,0,request,146506.0,The Alfred,0
21,1,release,149484.21629666266,The Alfred,0
22,0,request,152986.0,The Alfred,0
23,1,release,155281.20269869847,The Alfred,0
24,0,request,164493.0,The Alfred,0
25,1,release,167158.12113461766,The Alfred,0
26,0,request,178964.0,The Alfred,0
27,1,release,181530.59956735827,The Alfred,0
28,0,request,196317.0,The Alfred,0
29,1,release,198977.36216690077,The Alfred,0
30,0,request,203090.0,The Alfred,0
31,1,release,205799.9240094229,The Alfred,0
32,0,request,206440.0,The Alfred,0
33,1,release,208945.27775850907,The Alfred,0
34,0,request,247318.0,The Alfred,0
35,1,release,249841.7413830654,The Alfred,0
36,0,request,260662.0,The Alfred,0
37,1,release,263264.92756372184,The Alfred,0
38,0,request,265221.0,The Alfred,0
39,1,release,268634.4692875451,The Alfred,0
40,0,request,279880.0,The Alfred,0
41,1,release,283117.1517997508,The Alfred,0
42,0,request,298874.0,The Alfred,0
43,1,release,301919.2954855025,The Alfred,0
44,0,request,310744.0,The Alfred,0
45,1,release,314208.0300565902,The Alfred,0
46,0,request,350720.0,The Alfred,0
47,1,request,351949.0,The Alfred,0
48,2,release,353661.9762751753,The Alfred,0
49,1,release,354851.25660183094,The Alfred,0
50,0,request,360370.0,The Alfred,0
51,1,release,362988.8388877483,The Alfred,0
52,0,request,400257.0,The Alfred,0
53,1,request,402928.0,The Alfred,0
