,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,1705.0,The Alfred,0
1,1,release,4639.506494665988,The Alfred,0
2,0,request,47536.0,The Alfred,0
3,1,release,51231.9041057918,The Alfred,0
4,0,request,51290.0,The Alfred,0
5,1,release,54006.253196096375,The Alfred,0
6,0,request,58627.0,The Alfred,0
7,1,release,61183.8158014869,The Alfred,0
8,0,request,81589.0,The Alfred,0
9,1,release,84424.51361044023,The Alfred,0
10,0,request,116153.0,The Alfred,0
11,1,release,118561.51754352756,The Alfred,0
12,0,request,118973.0,The Alfred,0
13,1,release,121252.06277184904,The Alfred,0
14,0,request,125711.0,The Alfred,0
15,1,release,127804.64671245088,The Alfred,0
16,0,request,138562.0,The Alfred,0
17,1,release,141073.8175193041,The Alfred,0
18,0,request,145106.0,The Alfred,0
19,1,release,148098.01300715777,The Alfred,0
20,0,request,167406.0,The Alfred,0
21,1,release,169668.426011057,The Alfred,0
22,0,request,178221.0,The Alfred,0
23,1,release,181079.76466853,The Alfred,0
24,0,request,181974.0,The Alfred,0
25,1,request,183253.0,The Alfred,0
26,2,release,185271.27673201647,The Alfred,0
27,1,release,186032.35103108612,The Alfred,0
28,0,request,199189.0,The Alfred,0
29,1,release,202031.04625083733,The Alfred,0
30,0,request,221055.0,The Alfred,0
31,1,release,224142.98520460541,The Alfred,0
32,0,request,251527.0,The Alfred,0
33,1,release,254207.78126228688,The Alfred,0
34,0,request,260849.0,The Alfred,0
35,1,release,263529.23866375507,The Alfred,0
36,0,request,283637.0,The Alfred,0
37,1,request,285066.0,The Alfred,0
38,2,release,286975.1471777988,The Alfred,0
39,1,request,287222.0,The Alfred,0
40,2,release,287644.8038666599,The Alfred,0
41,1,release,290319.36360224395,The Alfred,0
42,0,request,318038.0,The Alfred,0
43,1,release,320785.53984451626,The Alfred,0
44,0,request,326089.0,The Alfred,0
45,1,release,328654.5495150998,The Alfred,0
46,0,request,332609.0,The Alfred,0
47,1,release,336085.6895212503,The Alfred,0
48,0,request,337174.0,The Alfred,0
49,1,request,338478.0,The Alfred,0
50,2,release,339513.41089246905,The Alfred,0
51,1,request,340713.0,The Alfred,0
52,2,release,342254.42278924765,The Alfred,0
53,1,release,343431.6105632053,The Alfred,0
54,0,request,350443.0,The Alfred,0
55,1,release,353306.4569275709,The Alfred,0
56,0,request,362259.0,The Alfred,0
57,1,release,365157.53557010106,The Alfred,0
58,0,request,372238.0,The Alfred,0
59,1,release,374989.6146454548,The Alfred,0
60,0,request,388613.0,The Alfred,0
61,1,release,391365.46815089026,The Alfred,0
62,0,request,398531.0,The Alfred,0
63,1,release,401105.2201901713,The Alfred,0
64,0,request,418509.0,The Alfred,0
65,1,release,421331.10343302606,The Alfred,0
66,0,request,441110.0,The Alfred,0
67,1,release,444326.55690499383,The Alfred,0
68,0,request,463559.0,The Alfred,0
69,1,release,466471.0091428961,The Alfred,0
70,0,request,487009.0,The Alfred,0
71,1,release,489805.42008468346,The Alfred,0
72,0,request,490631.0,The Alfred,0
73,1,release,493835.6905452992,The Alfred,0
74,0,request,514222.0,The Alfred,0
75,1,release,517841.5880766738,The Alfred,0
76,0,request,531946.0,The Alfred,0
77,1,request,532684.0,The Alfred,0
78,2,release,534553.561057009,The Alfred,0
79,1,release,536119.4610480265,The Alfred,0
80,0,request,540083.0,The Alfred,0
81,1,release,543204.2398682506,The Alfred,0
