,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,1092.0,Monash Health,0
1,1,request,3318.0,Monash Health,0
2,2,request,3924.0,Monash Health,0
3,3,release,4505.506183925554,Monash Health,0
4,2,request,5352.0,Monash Health,0
5,3,request,5782.0,Monash Health,0
6,4,request,6081.0,Monash Health,0
7,5,release,6857.642507079751,Monash Health,0
8,4,release,7132.160927950471,Monash Health,0
9,3,request,7331.0,Monash Health,0
10,4,request,7654.0,Monash Health,0
11,5,request,8099.0,Monash Health,0
12,5,request,8150.0,Monash Health,1
13,5,request,8187.0,Monash Health,2
14,5,request,8257.0,Monash Health,3
15,5,release,8323.906158347347,Monash Health,4
16,5,release,8813.022843854109,Monash Health,3
17,5,release,8813.022843854109,Monash Health,2
18,5,release,8813.022843854109,Monash Health,1
19,5,release,8813.022843854109,Monash Health,0
20,4,release,9206.683771439642,Monash Health,0
21,3,request,9966.0,Monash Health,0
22,4,request,10174.0,Monash Health,0
23,5,release,10753.879038911131,Monash Health,0
24,4,release,10878.547174334704,Monash Health,0
25,3,release,11837.096811947045,Monash Health,0
26,2,request,12018.0,Monash Health,0
27,3,request,12475.0,Monash Health,0
28,4,release,12751.760537726605,Monash Health,0
29,3,request,12887.0,Monash Health,0
30,4,request,12898.0,Monash Health,0
31,5,request,12901.0,Monash Health,0
32,5,release,13085.080104412515,Monash Health,1
33,5,request,13668.0,Monash Health,0
34,5,request,14163.0,Monash Health,1
35,5,request,14238.0,Monash Health,2
36,5,release,14389.19709554831,Monash Health,3
37,5,release,14389.19709554831,Monash Health,2
38,5,request,15155.0,Monash Health,1
39,5,release,15598.00355396671,Monash Health,2
40,5,release,15598.00355396671,Monash Health,1
41,5,release,15598.00355396671,Monash Health,0
42,4,request,15647.0,Monash Health,0
43,5,release,15907.170381996393,Monash Health,0
44,4,request,16229.0,Monash Health,0
45,5,release,16260.507609466467,Monash Health,0
46,4,release,16433.13501266513,Monash Health,0
47,3,request,16458.0,Monash Health,0
48,4,release,17666.233430344397,Monash Health,0
49,3,request,17891.0,Monash Health,0
50,4,release,18626.130448066822,Monash Health,0
51,3,request,18991.0,Monash Health,0
52,4,request,19235.0,Monash Health,0
53,5,release,19263.84963755523,Monash Health,0
54,4,release,19374.988835460936,Monash Health,0
55,3,request,20130.0,Monash Health,0
56,4,request,20135.0,Monash Health,0
57,5,request,20679.0,Monash Health,0
58,5,request,20813.0,Monash Health,1
59,5,release,21019.922013539144,Monash Health,2
60,5,release,21601.47053922945,Monash Health,1
61,5,release,21601.47053922945,Monash Health,0
62,4,release,21737.96270845,Monash Health,0
63,3,request,21856.0,Monash Health,0
64,4,request,22030.0,Monash Health,0
65,5,request,23039.0,Monash Health,0
66,5,release,23174.123631013485,Monash Health,1
67,5,release,23210.034072298607,Monash Health,0
68,4,request,23461.0,Monash Health,0
69,5,request,23729.0,Monash Health,0
70,5,request,23936.0,Monash Health,1
71,5,request,24115.0,Monash Health,2
72,5,release,24320.772127910353,Monash Health,3
73,5,release,24320.772127910353,Monash Health,2
