,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,1505.0,The Alfred,0
1,1,request,3322.0,The Alfred,0
2,2,request,3895.0,The Alfred,0
3,3,release,4204.003505137371,The Alfred,0
4,2,release,5712.723151421102,The Alfred,0
5,1,release,6649.806763952323,The Alfred,0
6,0,request,13255.0,The Alfred,0
7,1,release,16363.368820427806,The Alfred,0
8,0,request,17026.0,The Alfred,0
9,1,release,20205.486841874474,The Alfred,0
10,0,request,33545.0,The Alfred,0
11,1,release,36807.11739920602,The Alfred,0
12,0,request,56949.0,The Alfred,0
13,1,release,60277.198537129836,The Alfred,0
14,0,request,60288.0,The Alfred,0
15,1,request,60965.0,The Alfred,0
16,2,release,62659.273636481455,The Alfred,0
17,1,release,64557.64231971063,The Alfred,0
18,0,request,66709.0,The Alfred,0
19,1,release,69604.19342827005,The Alfred,0
20,0,request,72168.0,The Alfred,0
21,1,release,74557.82447658107,The Alfred,0
22,0,request,80067.0,The Alfred,0
23,1,request,82326.0,The Alfred,0
24,2,release,82948.04366375439,The Alfred,0
25,1,release,85345.17036361722,The Alfred,0
26,0,request,86456.0,The Alfred,0
27,1,release,89492.04576004775,The Alfred,0
28,0,request,90418.0,The Alfred,0
29,1,release,93613.92397994116,The Alfred,0
30,0,request,93764.0,The Alfred,0
31,1,release,96273.55322056545,The Alfred,0
32,0,request,101091.0,The Alfred,0
33,1,release,104196.77234039336,The Alfred,0
34,0,request,107621.0,The Alfred,0
35,1,request,108417.0,The Alfred,0
36,2,release,110547.78438021452,The Alfred,0
37,1,release,111248.27313046806,The Alfred,0
38,0,request,112739.0,The Alfred,0
39,1,release,115349.77919694163,The Alfred,0
40,0,request,117376.0,The Alfred,0
41,1,release,120497.16900012101,The Alfred,0
42,0,request,126018.0,The Alfred,0
43,1,request,126965.0,The Alfred,0
44,2,release,129019.87680688397,The Alfred,0
45,1,release,129248.07236414045,The Alfred,0
46,0,request,147769.0,The Alfred,0
47,1,release,150686.60915958608,The Alfred,0
48,0,request,159346.0,The Alfred,0
49,1,release,161900.02046888528,The Alfred,0
50,0,request,162910.0,The Alfred,0
51,1,request,163230.0,The Alfred,0
52,2,release,165720.88817449356,The Alfred,0
53,1,release,166398.81200722393,The Alfred,0
54,0,request,170713.0,The Alfred,0
55,1,release,173435.28072732917,The Alfred,0
56,0,request,174611.0,The Alfred,0
57,1,release,177745.0517782831,The Alfred,0
58,0,request,185327.0,The Alfred,0
59,1,release,188273.72414872644,The Alfred,0
60,0,request,190128.0,The Alfred,0
61,1,release,193146.1651108366,The Alfred,0
62,0,request,199707.0,The Alfred,0
63,1,release,202907.20227063075,The Alfred,0
64,0,request,204792.0,The Alfred,0
65,1,release,207950.4461075785,The Alfred,0
66,0,request,211011.0,The Alfred,0
67,1,request,211336.0,The Alfred,0
68,2,release,213296.753885529,The Alfred,0
69,1,release,213987.27423759684,The Alfred,0
70,0,request,219742.0,The Alfred,0
71,1,release,222761.6402305876,The Alfred,0
72,0,request,228036.0,The Alfred,0
73,1,request,229597.0,The Alfred,0
74,2,release,230837.86175058805,The Alfred,0
75,1,request,231156.0,The Alfred,0
76,2,request,232191.0,The Alfred,0
77,3,release,232964.69670692435,The Alfred,0
78,2,release,234260.62396856677,The Alfred,0
79,1,release,234992.17992606666,The Alfred,0
80,0,request,241213.0,The Alfred,0
81,1,request,244465.0,The Alfred,0
82,2,release,244759.86936964132,The Alfred,0
83,1,release,247527.18923301419,The Alfred,0
84,0,request,251048.0,The Alfred,0
85,1,release,253856.89942183523,The Alfred,0
86,0,request,254971.0,The Alfred,0
87,1,request,256537.0,The Alfred,0
88,2,release,257590.62186673938,The Alfred,0
89,1,release,260093.80958020312,The Alfred,0
90,0,request,261038.0,The Alfred,0
91,1,release,264803.3214826362,The Alfred,0
92,0,request,271027.0,The Alfred,0
93,1,request,271552.0,The Alfred,0
94,2,release,273940.7300904661,The Alfred,0
95,1,request,274047.0,The Alfred,0
96,2,release,274222.414395049,The Alfred,0
97,1,release,277335.75531466806,The Alfred,0
98,0,request,278508.0,The Alfred,0
99,1,release,281479.7652955317,The Alfred,0
100,0,request,284964.0,The Alfred,0
101,1,request,285060.0,The Alfred,0
102,2,release,287350.2953265783,The Alfred,0
103,1,release,288028.54907618585,The Alfred,0
104,0,request,288568.0,The Alfred,0
105,1,request,289005.0,The Alfred,0
106,2,release,291647.6432666653,The Alfred,0
107,1,release,291962.4401799764,The Alfred,0
108,0,request,302585.0,The Alfred,0
109,1,release,305716.61037686106,The Alfred,0
110,0,request,307154.0,The Alfred,0
111,1,release,309267.4545227608,The Alfred,0
112,0,request,317403.0,The Alfred,0
113,1,release,320347.0598191693,The Alfred,0
114,0,request,325072.0,The Alfred,0
115,1,release,327886.96774027264,The Alfred,0
116,0,request,331804.0,The Alfred,0
