,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,9024.0,Austin Health,0
1,1,release,12022.721903028088,Austin Health,0
2,0,request,16741.0,Austin Health,0
3,1,request,17548.0,Austin Health,0
4,2,release,20204.271824706073,Austin Health,0
5,1,release,20998.611022696346,Austin Health,0
6,0,request,23917.0,Austin Health,0
7,1,release,26684.97748458602,Austin Health,0
8,0,request,43431.0,Austin Health,0
9,1,request,46013.0,Austin Health,0
10,2,release,46077.56731650043,Austin Health,0
11,1,request,47592.0,Austin Health,0
12,2,release,49290.599932464276,Austin Health,0
13,1,release,50808.940908315904,Austin Health,0
14,0,request,71847.0,Austin Health,0
15,1,request,74251.0,Austin Health,0
16,2,release,74743.43207538451,Austin Health,0
17,1,release,77400.53943517836,Austin Health,0
18,0,request,86624.0,Austin Health,0
19,1,release,89214.24409967508,Austin Health,0
20,0,request,95054.0,Austin Health,0
21,1,request,97836.0,Austin Health,0
22,2,release,98397.79953058304,Austin Health,0
23,1,release,101179.21375699199,Austin Health,0
24,0,request,107748.0,Austin Health,0
25,1,release,110536.60333284592,Austin Health,0
26,0,request,111417.0,Austin Health,0
27,1,release,113999.32969543003,Austin Health,0
28,0,request,124442.0,Austin Health,0
29,1,release,127633.34618082388,Austin Health,0
30,0,request,128407.0,Austin Health,0
31,1,request,129747.0,Austin Health,0
32,2,release,130456.3554519807,Austin Health,0
33,1,request,132043.0,Austin Health,0
34,2,release,132517.60739918577,Austin Health,0
35,1,request,133888.0,Austin Health,0
36,2,release,134708.70188085362,Austin Health,0
37,1,release,136665.87027618737,Austin Health,0
38,0,request,136921.0,Austin Health,0
39,1,request,138950.0,Austin Health,0
40,2,request,139488.0,Austin Health,0
41,3,release,139589.3359937872,Austin Health,0
42,2,release,141755.23905267933,Austin Health,0
43,1,release,142570.01707700672,Austin Health,0
44,0,request,144797.0,Austin Health,0
45,1,request,145492.0,Austin Health,0
46,2,request,145716.0,Austin Health,0
47,3,request,146858.0,Austin Health,0
48,4,release,147580.16309469737,Austin Health,0
49,3,request,147639.0,Austin Health,0
50,4,release,148471.61548702925,Austin Health,0
51,3,release,148523.85620927764,Austin Health,0
52,2,release,150293.75453725902,Austin Health,0
53,1,release,150465.59086077116,Austin Health,0
54,0,request,151919.0,Austin Health,0
55,1,release,154511.63087167687,Austin Health,0
56,0,request,164397.0,Austin Health,0
57,1,release,167506.7387986647,Austin Health,0
58,0,request,168123.0,Austin Health,0
59,1,request,169138.0,Austin Health,0
60,2,request,170899.0,Austin Health,0
61,3,release,171117.17882582164,Austin Health,0
62,2,release,171890.5579848742,Austin Health,0
63,1,request,173059.0,Austin Health,0
64,2,release,173400.08681183055,Austin Health,0
65,1,release,176328.16568866788,Austin Health,0
66,0,request,176822.0,Austin Health,0
67,1,request,176989.0,Austin Health,0
68,2,release,179227.10835242312,Austin Health,0
69,1,release,179911.90441586263,Austin Health,0
70,0,request,183907.0,Austin Health,0
71,1,release,186587.83907498195,Austin Health,0
72,0,request,188283.0,Austin Health,0
73,1,release,191769.56393674505,Austin Health,0
74,0,request,208239.0,Austin Health,0
75,1,release,210454.99110803942,Austin Health,0
76,0,request,213660.0,Austin Health,0
77,1,release,216653.80695556846,Austin Health,0
78,0,request,217284.0,Austin Health,0
79,1,request,219102.0,Austin Health,0
80,2,release,219915.3287519936,Austin Health,0
81,1,release,221986.17690421833,Austin Health,0
82,0,request,222616.0,Austin Health,0
