,capacity_at_event_time,event,event_time,name,queue_at_event_time
0,0,request,730.0,Monash Health,0
1,1,request,785.0,Monash Health,0
2,2,request,1328.0,Monash Health,0
3,3,release,3392.033149598969,Monash Health,0
4,2,request,3750.0,Monash Health,0
5,3,release,4243.908851779755,Monash Health,0
6,2,release,4668.245021992094,Monash Health,0
7,1,request,5282.0,Monash Health,0
8,2,release,6744.617600750682,Monash Health,0
9,1,request,7236.0,Monash Health,0
10,2,release,8297.530020285085,Monash Health,0
11,1,release,10385.426147623924,Monash Health,0
12,0,request,10647.0,Monash Health,0
13,1,request,12408.0,Monash Health,0
14,2,release,13279.054221048504,Monash Health,0
15,1,request,14240.0,Monash Health,0
16,2,request,15014.0,Monash Health,0
17,3,release,15301.745522002208,Monash Health,0
18,2,request,16162.0,Monash Health,0
19,3,request,17052.0,Monash Health,0
20,4,request,17212.0,Monash Health,0
21,5,release,17357.083831325126,Monash Health,0
22,4,release,18303.92547066752,Monash Health,0
23,3,release,19314.0693780028,Monash Health,0
24,2,release,19649.863954981105,Monash Health,0
25,1,release,19652.95630006194,Monash Health,0
26,0,request,20071.0,Monash Health,0
27,1,request,21754.0,Monash Health,0
28,2,request,22776.0,Monash Health,0
29,3,request,23096.0,Monash Health,0
30,4,release,23427.864724002524,Monash Health,0
31,3,request,24295.0,Monash Health,0
32,4,release,24796.355251655124,Monash Health,0
33,3,release,24937.91173892432,Monash Health,0
34,2,release,25706.875620174345,Monash Health,0
35,1,release,26569.228375395975,Monash Health,0
36,0,request,28454.0,Monash Health,0
37,1,release,31320.495819083815,Monash Health,0
38,0,request,32172.0,Monash Health,0
39,1,request,32435.0,Monash Health,0
40,2,request,34716.0,Monash Health,0
41,3,release,35227.48833594392,Monash Health,0
42,2,release,35274.998637637196,Monash Health,0
43,1,request,35408.0,Monash Health,0
44,2,release,37399.94734604153,Monash Health,0
45,1,release,38408.78971680415,Monash Health,0
46,0,request,45230.0,Monash Health,0
47,1,request,45649.0,Monash Health,0
48,2,release,47828.09427162229,Monash Health,0
49,1,release,48308.45550296747,Monash Health,0
50,0,request,57934.0,Monash Health,0
51,1,request,58406.0,Monash Health,0
52,2,release,60532.38269244031,Monash Health,0
53,1,request,61069.0,Monash Health,0
54,2,release,61286.19633927916,Monash Health,0
55,1,release,63699.3274003327,Monash Health,0
56,0,request,66171.0,Monash Health,0
57,1,request,66379.0,Monash Health,0
58,2,request,67459.0,Monash Health,0
59,3,release,69435.24657346442,Monash Health,0
60,2,release,69715.27945460357,Monash Health,0
61,1,release,70409.27179426828,Monash Health,0
62,0,request,72144.0,Monash Health,0
63,1,request,73001.0,Monash Health,0
64,2,request,74029.0,Monash Health,0
65,3,release,74684.52074218696,Monash Health,0
66,2,request,74842.0,Monash Health,0
67,3,release,75464.03206569844,Monash Health,0
68,2,release,77294.23953946137,Monash Health,0
69,1,release,77299.6092618652,Monash Health,0
70,0,request,82926.0,Monash Health,0
71,1,request,83948.0,Monash Health,0
72,2,request,84629.0,Monash Health,0
73,3,request,84897.0,Monash Health,0
74,4,request,85353.0,Monash Health,0
75,5,release,85944.24013589024,Monash Health,0
76,4,request,86124.0,Monash Health,0
77,5,release,87018.45433292462,Monash Health,0
78,4,request,87226.0,Monash Health,0
79,5,release,87412.97808921163,Monash Health,0
80,4,release,88414.59931232911,Monash Health,0
81,3,release,88416.91906445748,Monash Health,0
82,2,release,89602.55001054294,Monash Health,0
83,1,release,89638.76226805177,Monash Health,0
84,0,request,92625.0,Monash Health,0
85,1,request,93036.0,Monash Health,0
86,2,release,95941.38058749786,Monash Health,0
87,1,request,95966.0,Monash Health,0
88,2,release,96094.92431055647,Monash Health,0
89,1,request,97488.0,Monash Health,0
90,2,request,97628.0,Monash Health,0
91,3,request,98007.0,Monash Health,0
92,4,release,98313.80823051902,Monash Health,0
93,3,request,98316.0,Monash Health,0
94,4,request,99569.0,Monash Health,0
95,5,release,100182.53904355009,Monash Health,0
96,4,release,100185.18900368718,Monash Health,0
97,3,release,101508.89269212367,Monash Health,0
98,2,release,101584.11715527625,Monash Health,0
99,1,release,102649.67228676238,Monash Health,0
100,0,request,104444.0,Monash Health,0
101,1,request,105260.0,Monash Health,0
102,2,release,107387.0584942144,Monash Health,0
103,1,request,107522.0,Monash Health,0
104,2,request,107802.0,Monash Health,0
105,3,request,107826.0,Monash Health,0
106,4,release,107990.97697203375,Monash Health,0
107,3,request,109089.0,Monash Health,0
108,4,request,109724.0,Monash Health,0
109,5,release,110144.90980078052,Monash Health,0
110,4,release,110766.1228881727,Monash Health,0
111,3,request,111029.0,Monash Health,0
112,4,release,111617.06550286923,Monash Health,0
113,3,release,111823.80966812858,Monash Health,0
114,2,request,112298.0,Monash Health,0
115,3,release,112732.10112336208,Monash Health,0
116,2,release,113741.11108050597,Monash Health,0
117,1,release,115363.5567445862,Monash Health,0
118,0,request,116286.0,Monash Health,0
119,1,request,117470.0,Monash Health,0
120,2,release,119630.07741853972,Monash Health,0
121,1,release,119688.14222073382,Monash Health,0
122,0,request,120231.0,Monash Health,0
123,1,request,121048.0,Monash Health,0
124,2,release,122823.23950520882,Monash Health,0
125,1,release,123487.84574571923,Monash Health,0
126,0,request,126324.0,Monash Health,0
127,1,release,129673.94360927852,Monash Health,0
128,0,request,132465.0,Monash Health,0
129,1,request,132727.0,Monash Health,0
130,2,request,133648.0,Monash Health,0
131,3,release,135247.91248353402,Monash Health,0
132,2,release,135291.83566786576,Monash Health,0
133,1,release,135957.48244244614,Monash Health,0
134,0,request,137202.0,Monash Health,0
135,1,request,138316.0,Monash Health,0
136,2,release,139618.67410206923,Monash Health,0
137,1,request,140357.0,Monash Health,0
138,2,release,141661.044942252,Monash Health,0
139,1,release,142516.23749157408,Monash Health,0
140,0,request,143399.0,Monash Health,0
141,1,request,143794.0,Monash Health,0
142,2,release,146521.71865537637,Monash Health,0
143,1,release,146802.48893449715,Monash Health,0
144,0,request,147184.0,Monash Health,0
145,1,release,150273.22493594908,Monash Health,0
146,0,request,152079.0,Monash Health,0
147,1,request,154334.0,Monash Health,0
148,2,request,154456.0,Monash Health,0
149,3,release,155004.30518151834,Monash Health,0
150,2,request,155363.0,Monash Health,0
151,3,release,157172.3791156007,Monash Health,0
152,2,request,157424.0,Monash Health,0
153,3,release,157782.80943838443,Monash Health,0
154,2,release,158054.59730492558,Monash Health,0
155,1,request,158400.0,Monash Health,0
156,2,release,160336.27792465925,Monash Health,0
157,1,request,160888.0,Monash Health,0
158,2,release,161632.72246594762,Monash Health,0
